,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
49,49,50,Jun 8 (1),False,MIN,"L,1-5",34,33,1,4,0,0,1,1,1,0,3,0,0,0,2,0,0,0,0.246,0.307,0.392,0.699,6,10,R,R.Erickson(73),TOR,1980,Jun 8(1),8.0,10,5,3,2,4,2,0,0,3.87,39,,,3.0,2.0,0,0,33,4,0,0,2,0,2,1,4,George Maloney,"J.Jefferson (5-31-L), B.Moore (1), T.Buskey (4), M.Barlow (1)"
50,50,51,Jun 8 (2),False,MIN,"W,6-4",53,48,6,13,5,0,1,6,3,2,7,0,1,1,0,2,0,0,0.247,0.307,0.393,0.7,8,12,L,J.Koosman(54),TOR,1980,Jun 8(2),13.0,11,4,4,0,4,14,1,0,3.84,51,,,2.0,1.0,0,2,46,1,0,0,1,0,0,1,3,Bill Haller,"L.Leal (5-48), J.Garvin (4-BSv), J.McLaughlin (4-W)"
51,51,52,Jun 10,False,CHW,"W,1-0",32,31,1,5,2,0,0,1,1,0,4,0,0,0,0,0,0,1,0.245,0.305,0.39,0.695,4,9,L,R.Baumgarten(76),TOR,1980,Jun 10,9.0,4,0,0,0,0,6,0,0,3.77,31,,,,,0,0,31,2,1,0,0,0,0,0,1,Bill Deegan,J.Clancy (5-85-W)
52,52,53,Jun 11,False,CHW,"L,4-7",40,34,4,9,0,0,0,4,6,0,3,0,0,0,0,0,1,1,0.245,0.307,0.388,0.694,9,11,L,K.Kravec(36),TOR,1980,Jun 11,8.0,13,7,6,1,2,4,1,2,3.82,39,,,4.0,3.0,0,0,34,1,1,1,0,1,1,2,4,Mike Reilly,"P.Mirabella (4-22-L), T.Buskey (2), J.Garvin (2), J.McLaughlin (2)"
53,53,54,Jun 13,True,TEX,"L,3-6",37,34,3,9,4,0,0,2,3,0,3,0,0,0,0,1,0,1,0.246,0.307,0.388,0.695,7,10,R,D.Medich(56),TOR,1980,Jun 13,9.0,8,6,6,0,2,5,0,1,3.86,37,,,2.0,2.0,0,1,33,4,0,0,1,0,0,0,3,Derryl Cousins,"D.Stieb (5-38-L), J.Garvin (1), M.Barlow (4)"
54,54,55,Jun 14,True,TEX,"W,7-6",48,35,7,11,3,1,1,7,11,2,7,0,1,1,1,1,0,0,0.247,0.31,0.391,0.701,15,13,R,B.Allard(34),TOR,1980,Jun 14,9.0,13,6,5,1,1,3,1,0,3.88,43,,,2.0,0.0,4,0,40,5,0,0,1,1,1,0,3,Marty Springstead,"L.Leal (5-32), J.Garvin (0), T.Buskey (2-W)"
55,55,56,Jun 15,True,TEX,"W,5-3",34,31,5,8,3,0,1,5,3,1,6,0,0,0,0,0,0,1,0.247,0.311,0.392,0.702,5,10,R,F.Jenkins(49),TOR,1980,Jun 15,9.0,6,3,3,0,6,6,0,0,3.86,38,,,2.0,0.0,0,1,30,0,0,0,1,1,0,0,2,Joe Brinkman,"J.Clancy (4-60-W), J.Garvin (0-Sv)"
56,56,57,Jun 16,True,MIN,"L,0-4",37,34,0,9,1,0,0,0,3,0,5,0,0,0,0,2,0,0,0.248,0.311,0.39,0.701,10,11,L,G.Zahn(71),TOR,1980,Jun 16,9.0,10,4,4,0,1,6,0,0,3.87,36,,,1.0,0.0,3,0,35,3,0,0,0,0,0,2,3,Nick Bremigan,"J.Jefferson (7-39-L), J.Garvin (0), J.McLaughlin (4)"
57,57,58,Jun 17,True,MIN,"L,6-8",41,38,6,13,2,0,2,6,3,0,3,0,0,0,0,1,0,0,0.249,0.312,0.393,0.706,8,13,R,P.Redfern(18),TOR,1980,Jun 17,9.0,14,8,7,1,4,4,0,0,3.92,43,,,2.0,1.0,1,1,37,5,0,1,1,1,1,0,4,Derryl Cousins,"P.Mirabella (5-32-L), T.Buskey (2), B.Moore (8), J.McLaughlin (0)"
58,58,59,Jun 18 (1),True,CHW,"W,5-4",36,33,5,11,2,0,1,5,1,0,1,0,1,1,0,0,0,0,0.251,0.313,0.395,0.707,7,11,L,S.Trout(34),TOR,1980,Jun 18(1),9.0,8,4,4,0,1,3,0,1,3.92,36,,,,,0,0,33,2,1,0,0,1,0,0,1,Marty Springstead,D.Stieb (4-57-W)
