,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
35,35,36,May 18,True,STL,"W,6-5",37,26,6,6,0,0,0,6,7,0,3,0,1,3,1,0,4,1,0.231,0.294,0.338,0.631,7,13,L,D.Hood(41),SFG,1980,May 18,9.0,11,5,5,0,3,5,0,0,4.22,40,,,6.0,2.0,0,0,37,3,0,0,0,0,0,1,4,Ed Vargo,"B.Knepper (3-50-W), G.Minton (0-H), G.Lavelle (0), A.Holland (1-Sv)"
36,36,37,May 20,True,CHC,"W,2-0",29,27,2,6,0,1,0,2,0,0,2,1,1,0,0,1,0,0,0.231,0.293,0.337,0.63,3,9,R,M.Krukow(54),SFG,1980,May 20,9.0,9,0,0,0,0,3,0,0,4.1,34,,,,,0,1,34,0,0,0,0,0,1,0,1,Dick Stello,E.Whitson (4-72-W)
37,37,38,May 21,True,CHC,"W,4-1",36,33,4,11,4,1,0,3,2,2,4,0,1,0,0,1,1,0,0.234,0.295,0.341,0.636,8,9,R,R.Reuschel(40),SFG,1980,May 21,9.0,6,1,1,0,2,4,0,0,4.02,35,,,,,0,1,33,1,0,0,0,0,2,1,1,Bruce Froemming,V.Blue (3-73-W)
38,38,39,May 23,False,PIT,"L,4-5",52,47,4,12,1,0,0,4,2,0,11,0,3,0,0,0,1,1,0.235,0.295,0.339,0.634,9,17,R,J.Bibby(49),SFG,1980,May 23,12.2,13,5,4,1,4,10,0,0,3.98,56,,,3.0,1.0,2,0,49,3,0,3,1,1,1,1,5,Jerry Dale,"B.Knepper (4-39), G.Minton (4), G.Lavelle (4), A.Holland (4-L), E.Halicki (6)"
39,39,40,May 24,False,PIT,"W,10-9",70,63,10,21,3,0,3,9,7,1,11,0,0,0,1,0,0,2,0.239,0.3,0.348,0.647,15,22,R,E.Solomon(46),SFG,1980,May 24,15.0,17,9,8,1,5,6,2,0,4.01,66,,,2.0,1.0,1,1,60,1,0,0,1,0,2,0,7,Jim Quick,"E.Whitson (3-36), E.Halicki (0), G.Lavelle (0), G.Minton (0-H), A.Holland (0-BSv), J.Montefusco (19), T.Griffin (8-W)"
40,40,41,May 25,False,PIT,"W,5-2",36,34,5,11,1,0,1,5,2,0,2,0,0,0,0,3,0,1,0.241,0.301,0.35,0.651,4,10,L,J.Candelaria(31),SFG,1980,May 25,9.0,7,2,2,0,0,2,0,0,3.96,32,,,,,0,0,32,2,1,0,0,0,0,2,1,Lanny Harris,V.Blue (3-67-W)
41,41,42,May 26,False,ATL,"L,1-2",36,33,1,7,0,1,0,1,2,0,5,0,1,0,0,0,1,0,0.241,0.3,0.348,0.648,8,13,R,T.Boggs(68),SFG,1980,May 26,8.0,7,2,2,0,1,3,0,0,3.93,31,,,1.0,1.0,1,0,30,1,0,1,0,0,0,1,2,Dave Pallone,"A.Ripley (99-66), G.Minton (1-BL)"
42,42,43,May 27,False,ATL,"L,3-6",39,36,3,12,5,0,1,3,1,0,7,0,1,1,0,0,0,0,0.243,0.301,0.353,0.654,9,18,L,L.McWilliams(50),SFG,1980,May 27,8.0,9,6,4,2,5,3,0,0,3.94,39,,,0.0,0.0,1,0,33,3,1,2,1,0,1,0,3,Ed Vargo,"B.Knepper (3-39-L), J.Montefusco (2), E.Halicki (2)"
43,43,44,May 28,False,ATL,"L,2-3",48,38,2,5,0,0,1,2,7,2,6,0,3,0,0,0,1,0,0.24,0.3,0.35,0.65,10,16,R,D.Alexander(64),SFG,1980,May 28,11.1,13,3,2,1,3,6,0,0,3.87,48,,,2.0,0.0,0,1,44,1,0,1,1,0,1,0,4,Steve Fields,"E.Whitson (3-45), A.Holland (3), G.Minton (1), G.Lavelle (3-L)"
44,44,45,May 30,True,HOU,"W,3-2",35,32,3,10,1,0,0,3,2,0,3,0,1,0,0,0,0,0,0.242,0.301,0.35,0.651,8,9,R,K.Forsch(46),SFG,1980,May 30,9.0,5,2,2,0,2,7,2,0,3.83,32,,,,,0,3,29,0,0,0,0,0,0,0,1,Doug Harvey,V.Blue (4-74-W)
