,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
44,44,45,May 30,False,MIN,"W,3-2",39,36,3,7,0,0,2,3,3,0,6,0,0,0,1,1,0,1,0.254,0.326,0.387,0.714,6,11,R,R.Erickson(57),BAL,1980,May 30,10.0,10,2,2,0,5,2,0,0,3.88,43,,,0.0,0.0,1,1,38,3,0,1,0,0,0,1,2,Ken Kaiser,"M.Flanagan (4-56-W), T.Martinez (4-Sv)"
45,45,46,May 31,False,MIN,"W,11-1",44,41,11,16,4,0,1,11,2,0,5,0,0,1,2,1,2,0,0.257,0.329,0.392,0.721,6,10,L,G.Zahn(18),BAL,1980,May 31,9.0,8,1,0,1,2,3,0,0,3.8,34,,,,,0,0,32,1,0,0,0,0,1,3,1,Terry Cooney,S.McGregor (4-70-W)
46,46,47,Jun 2,True,MIL,"W,9-8",47,41,9,14,1,2,2,9,6,1,3,0,0,0,1,2,0,0,0.26,0.331,0.398,0.729,8,14,L,B.Travers(47),BAL,1980,Jun 2,11.0,13,8,8,0,7,7,4,0,3.87,50,,,4.0,0.0,2,2,43,2,0,1,0,0,0,0,5,Jerry Neudecker,"S.Stone (5-29), D.Ford (5), D.Martínez (22), T.Stoddard (5), T.Martinez (2-W)"
47,47,48,Jun 3,True,MIL,"L,0-3",33,31,0,5,0,0,0,0,2,0,6,0,0,0,1,1,0,0,0.258,0.329,0.393,0.722,6,11,R,M.Haas(81),BAL,1980,Jun 3,9.0,5,3,3,0,1,5,1,0,3.85,33,,,,,0,0,32,1,0,0,0,0,0,0,1,Bill Deegan,S.Stewart (5-69-L)
48,48,49,Jun 4,True,MIL,"L,2-3",37,36,2,9,1,0,0,2,1,0,4,0,0,0,1,1,0,0,0.258,0.328,0.391,0.718,8,13,R,L.Sorensen(60),BAL,1980,Jun 4,9.0,6,3,2,1,3,3,1,0,3.81,35,,,,,2,0,31,0,0,0,1,0,0,0,1,Rich Garcia,M.Flanagan (4-65-L)
49,49,50,Jun 6,False,CAL,"W,6-1",42,38,6,15,2,0,0,5,4,0,1,0,0,0,0,1,0,0,0.261,0.331,0.392,0.722,9,10,R,B.Kison(30),BAL,1980,Jun 6,9.0,4,1,1,0,1,7,0,0,3.76,32,,,,,1,0,31,1,0,0,0,0,0,0,1,Al Clark,S.McGregor (5-81-W)
50,50,51,Jun 7,False,CAL,"W,6-5",41,39,6,12,2,0,0,5,2,0,5,0,0,0,2,0,1,0,0.262,0.331,0.391,0.722,8,10,R,D.Frost(36),BAL,1980,Jun 7,9.0,10,5,3,2,3,3,0,0,3.74,40,,,1.0,1.0,2,0,37,2,2,0,0,0,1,0,2,Dave Phillips,"J.Palmer (9-38-W), T.Stoddard (4-Sv)"
51,51,52,Jun 8,False,CAL,"W,13-8",48,36,13,11,3,0,0,13,11,0,2,1,0,0,0,1,1,0,0.263,0.334,0.391,0.725,8,12,R,D.Aase(31),BAL,1980,Jun 8,9.0,9,8,8,0,8,6,1,0,3.82,43,,,1.0,1.0,1,0,34,3,1,0,0,1,0,0,2,Derryl Cousins,"S.Stone (5-27), S.Stewart (4-W)"
52,52,53,Jun 9,False,OAK,"W,3-2",33,30,3,6,0,0,1,3,2,1,2,0,0,1,0,1,0,0,0.262,0.333,0.39,0.722,3,12,R,R.Langford(63),BAL,1980,Jun 9,9.0,8,2,2,0,2,6,0,0,3.79,35,,,,,1,0,31,2,0,0,1,1,0,1,1,Jim Evans,M.Flanagan (4-67-W)
53,53,54,Jun 10,False,OAK,"L,4-7",39,36,4,10,3,0,2,4,3,0,5,0,0,0,0,1,2,0,0.262,0.333,0.392,0.725,8,12,R,S.McCatty(51),BAL,1980,Jun 10,8.0,14,7,6,1,1,6,0,0,3.84,36,,,1.0,1.0,0,2,33,4,1,0,0,2,0,1,2,Jim McKean,"S.McGregor (3-26-L), P.Hartzell (12)"
54,54,55,Jun 11,False,OAK,"L,2-6",51,49,2,12,1,0,1,2,2,0,5,0,0,0,0,4,1,1,0.261,0.331,0.391,0.722,7,12,R,M.Norris(83),BAL,1980,Jun 11,13.0,16,6,6,0,8,6,1,0,3.85,60,,,3.0,0.0,3,0,50,2,1,3,2,0,0,1,4,Ted Hendry,"J.Palmer (3-48), T.Martinez (8), T.Stoddard (3), S.Stewart (2-L)"
55,55,56,Jun 12,False,SEA,"W,4-1",35,35,4,9,3,1,2,4,0,0,3,0,0,0,1,1,0,0,0.261,0.33,0.394,0.724,4,11,L,R.Honeycutt(56),BAL,1980,Jun 12,9.0,6,1,1,0,5,6,0,0,3.8,37,,,,,0,0,31,1,0,0,1,0,0,1,1,Dale Ford,S.Stone (3-72-W)
56,56,57,Jun 13,False,SEA,"L,6-7",42,38,6,10,2,0,0,6,3,0,4,1,0,0,1,0,1,0,0.261,0.33,0.392,0.723,9,13,R,G.Abbott(56),BAL,1980,Jun 13,8.0,11,7,5,2,4,4,2,0,3.82,38,,,3.0,0.0,0,2,32,1,0,1,1,1,0,1,3,Terry Cooney,"M.Flanagan (3-32-L), D.Ford (10), T.Martinez (1)"
57,57,58,Jun 14,False,SEA,"L,8-9",41,38,8,11,3,0,2,6,2,0,6,0,0,1,2,0,0,1,0.262,0.33,0.395,0.725,6,13,L,D.Roberts(32),BAL,1980,Jun 14,8.0,11,9,9,0,9,4,2,0,3.92,43,,,4.0,0.0,0,0,32,2,1,1,1,1,0,1,4,Ken Kaiser,"S.McGregor (3-24), P.Hartzell (3-L), T.Martinez (0), T.Stoddard (2)"
58,58,59,Jun 15,False,SEA,"W,9-3",47,41,9,12,5,0,1,8,6,2,6,0,0,0,3,0,2,0,0.263,0.331,0.397,0.728,11,11,L,F.Bannister(37),BAL,1980,Jun 15,9.0,9,3,3,0,3,4,0,0,3.91,39,,,,,0,0,35,0,0,0,1,0,0,0,1,Fred Spenn,S.Stewart (3-58-W)
59,59,60,Jun 16,True,CAL,"W,5-2",38,32,5,8,1,0,0,5,6,1,8,0,0,0,0,0,1,0,0.262,0.332,0.395,0.727,9,11,R,C.Knapp(52),BAL,1980,Jun 16,9.0,6,2,2,0,5,7,0,0,3.87,37,,,2.0,1.0,0,0,32,1,0,0,0,0,0,1,2,George Maloney,"J.Palmer (4-62-W), T.Stoddard (1-Sv)"
60,60,61,Jun 17,True,CAL,"W,5-3",34,31,5,9,0,0,2,5,3,0,3,0,0,0,1,2,1,1,0.263,0.332,0.396,0.728,5,10,R,D.Frost(43),BAL,1980,Jun 17,9.0,5,3,2,1,4,11,0,0,3.84,35,,,,,1,0,30,1,0,0,0,1,0,1,1,Bill Haller,S.Stone (4-74-W)
61,61,62,Jun 18,True,OAK,"W,3-2",42,33,3,8,2,0,0,3,9,2,6,0,0,0,0,0,0,0,0.262,0.333,0.395,0.728,14,13,R,B.Kingman(51),BAL,1980,Jun 18,9.0,7,2,2,0,1,5,1,0,3.81,34,,,,,0,0,32,3,0,0,1,0,1,1,1,Vic Voltaggio,M.Flanagan (4-69-W)
62,62,63,Jun 19,True,OAK,"W,4-3",33,32,4,10,0,0,1,3,1,0,4,0,0,0,0,0,0,0,0.263,0.333,0.395,0.728,5,11,R,R.Langford(51),BAL,1980,Jun 19,9.0,6,3,3,0,0,6,2,0,3.8,33,,,,,0,0,32,1,0,0,1,0,0,0,1,Russ Goetz,S.McGregor (4-69-W)
63,63,64,Jun 20,True,SEA,"L,1-3",32,30,1,3,0,1,1,1,1,0,5,0,1,0,1,0,0,0,0.261,0.331,0.393,0.724,4,9,L,F.Bannister(81),BAL,1980,Jun 20,9.0,9,3,3,0,3,1,1,0,3.79,38,,,1.0,0.0,0,0,33,1,0,0,2,0,0,0,2,Nick Bremigan,"J.Palmer (3-53-L), T.Stoddard (3)"
64,64,65,Jun 21,True,SEA,"W,9-0",38,33,9,11,1,0,1,9,4,0,1,0,0,1,1,1,1,0,0.262,0.332,0.394,0.726,5,10,L,D.Roberts(42),BAL,1980,Jun 21,9.0,5,0,0,0,2,7,0,0,3.73,32,,,,,0,1,30,1,0,0,0,0,0,1,1,Derryl Cousins,S.Stone (3-82-W)
65,65,66,Jun 22,True,SEA,"L,5-7",38,35,5,11,2,2,0,4,2,0,1,0,0,1,2,3,0,0,0.263,0.332,0.396,0.727,6,10,L,R.Honeycutt(44),BAL,1980,Jun 22,9.0,12,7,7,0,3,8,1,0,3.78,38,,,4.0,4.0,0,1,35,0,1,1,0,0,0,1,3,Marty Springstead,"M.Flanagan (3-47), T.Stoddard (1-BL), T.Martinez (7)"
66,66,67,Jun 24,True,TOR,"W,1-0",32,29,1,5,2,0,0,1,3,0,2,0,0,0,1,1,1,0,0.262,0.331,0.394,0.724,7,9,R,D.Stieb(67),BAL,1980,Jun 24,9.0,4,0,0,0,0,6,0,0,3.72,29,,,,,0,0,29,1,0,0,0,0,0,1,1,Dallas Parks,S.McGregor (4-85-W)
