,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season,Date,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
42,42,43,May 17,False,STL,"L,8-9",48,41,8,18,2,0,1,8,5,0,6,0,1,1,0,0,1,3,0.264,0.332,0.396,0.729,10,17,R,A.Wainwright(30),TBR,2008,May 17,9.1,13,9,8,1,2,7,3,0,3.68,42,155.0,98.0,2.0,0.0,0,1,40,1,0,0,0,0,0,0,6,Greg Gibson,"M.Garza (4-16), G.Glover (1), J.Howell (3), A.Reyes (2), T.Miller (1), D.Wheeler (1-L)"
43,43,44,May 18,False,STL,"L,4-5",36,36,4,11,7,0,1,3,0,0,7,0,0,0,0,1,2,0,0.265,0.332,0.401,0.732,5,17,R,K.Lohse(51),TBR,2008,May 18,8.1,11,5,5,0,10,9,1,0,3.72,46,166.0,88.0,4.0,2.0,0,0,34,1,0,1,2,0,0,0,6,Brian Runge,"E.Jackson (4-55), J.Howell (0-H), D.Wheeler (0-H), T.Miller (0-BSv), A.Reyes (0), G.Glover (0-L)"
44,44,45,May 19,False,OAK,"W,7-6",54,49,7,11,5,0,2,7,5,1,15,0,0,0,0,0,2,1,0.264,0.33,0.402,0.733,8,11,R,J.Blanton(48),TBR,2008,May 19,13.0,10,6,6,0,5,10,3,1,3.73,53,183.0,107.0,2.0,0.0,0,0,46,1,1,1,1,0,0,0,5,Bruce Dreckman,"J.Shields (4-46), G.Glover (0), J.Howell (0), J.Hammel (11-W), T.Percival (2-Sv)"
45,45,46,May 20,False,OAK,"W,3-2",38,33,3,7,2,0,0,3,5,1,8,0,0,0,1,1,2,1,0.262,0.33,0.4,0.73,8,11,L,G.Smith(59),TBR,2008,May 20,9.0,6,2,2,0,2,11,1,0,3.69,35,135.0,90.0,0.0,0.0,0,0,33,2,0,0,0,0,0,0,3,Brian Gorman,"S.Kazmir (4-72-W), D.Wheeler (1-H), T.Percival (0-Sv)"
46,46,47,May 21,False,OAK,"L,1-9",31,28,1,3,0,0,1,1,1,0,5,1,1,0,0,1,0,0,0.26,0.327,0.396,0.724,3,10,L,D.Eveland(81),TBR,2008,May 21,8.0,11,9,9,0,4,7,3,0,3.81,38,136.0,80.0,0.0,0.0,0,0,34,4,0,0,0,0,0,1,3,Sam Holbrook,"A.Sonnanstine (4-31-L), J.Hammel (1), T.Miller (2)"
47,47,48,May 23,True,BAL,"W,2-0",32,28,2,5,0,0,0,2,3,0,6,0,0,1,0,0,1,0,0.258,0.326,0.393,0.719,6,10,R,J.Guthrie(64),TBR,2008,May 23,9.0,4,0,0,0,4,5,0,0,3.74,34,119.0,70.0,1.0,0.0,0,0,30,1,1,0,0,0,0,1,3,Ed Rapuano,"M.Garza (5-70-W), T.Miller (1-H), T.Percival (2-Sv)"
48,48,49,May 24,True,BAL,"W,11-4",42,34,11,14,3,1,2,11,6,0,6,0,0,1,0,1,1,0,0.261,0.33,0.4,0.729,7,11,R,S.Trachsel(4),TBR,2008,May 24,9.0,5,4,4,0,7,7,1,0,3.74,39,167.0,96.0,3.0,0.0,0,0,32,1,0,0,0,0,0,1,4,Ed Hickox,"E.Jackson (5-44-W), J.Howell (4), G.Glover (4), A.Reyes (5)"
49,49,50,May 25,True,BAL,"W,5-4",41,32,5,10,4,0,1,5,9,0,4,0,0,0,0,1,3,1,0.262,0.332,0.402,0.735,11,9,R,D.Cabrera(30),TBR,2008,May 25,9.0,8,4,3,1,1,4,1,0,3.73,33,106.0,68.0,0.0,0.0,0,0,31,1,1,0,1,0,0,1,3,CB Bucknor,"J.Shields (5-54), T.Miller (1), T.Percival (1-W)"
50,50,51,May 26,True,TEX,"W,7-3",46,39,7,16,2,0,1,7,6,0,1,0,0,1,0,0,0,0,0.266,0.336,0.405,0.741,15,10,R,S.Ponson(21),TBR,2008,May 26,9.0,5,3,3,0,0,12,1,0,3.71,31,128.0,87.0,0.0,0.0,0,1,30,2,0,0,0,1,0,0,4,Chris Guccione,"S.Kazmir (5-77-W), A.Reyes (1), G.Glover (1), T.Miller (0)"
51,51,52,May 27,True,TEX,"L,6-12",40,33,6,10,1,0,2,5,6,0,14,0,0,1,0,3,2,0,0.266,0.337,0.407,0.745,7,12,R,V.Padilla(44),TBR,2008,May 27,9.0,16,12,7,5,3,9,1,0,3.78,47,171.0,113.0,0.0,0.0,2,0,43,5,0,0,1,0,1,1,3,Tim Welke,"A.Sonnanstine (5-35-L), J.Howell (2), G.Glover (0)"
