,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
93,94,Jul 25,True,MIL,"L,0-5",9.0,11,5,5,0,1,5,3,0,3.81,37,,,0.0,0.0,0,1,36,2,0,0,0,0,0,1,2,Steve Palermo,"J.Palmer (4-45-L), D.Martínez (3)",BAL,1980
94,95,Jul 26,True,MIL,"W,4-1",9.0,9,1,1,0,3,2,1,1,3.78,38,,,2.0,0.0,2,2,34,3,0,0,0,0,1,0,2,Dave Phillips,"S.Stone (4-58-W), T.Stoddard (4-Sv)",BAL,1980
95,96,Jul 27,True,MIL,"W,5-4",12.0,11,4,4,0,1,10,1,0,3.77,46,,,0.0,0.0,1,1,42,2,0,0,1,2,0,1,2,Larry McCoy,"M.Flanagan (4-51), T.Stoddard (0-W)",BAL,1980
96,97,Jul 29,False,TEX,"W,4-3",9.0,11,3,3,0,0,3,0,0,3.76,36,,,2.0,1.0,0,0,36,4,0,0,0,0,0,2,3,Mark Johnson,"S.McGregor (5-55-W), T.Stoddard (1), T.Martinez (5-Sv)",BAL,1980
97,98,Jul 30,False,TEX,"W,3-2",9.0,13,2,2,0,4,2,1,0,3.74,42,,,2.0,0.0,0,0,36,2,0,0,2,0,0,2,3,Jim McKean,"J.Palmer (4-41-W), T.Martinez (0-H), T.Stoddard (0-Sv)",BAL,1980
98,99,Jul 31,False,TEX,"L,4-7",8.0,14,7,4,3,2,3,0,0,3.75,39,,,1.0,1.0,1,1,36,2,0,0,0,0,2,3,2,Dale Ford,"S.Stone (4-27-L), D.Martínez (5)",BAL,1980
99,100,Aug 1,True,MIN,"W,3-2",9.0,5,2,2,0,5,6,0,0,3.73,35,,,,,0,0,30,3,0,0,0,0,0,2,1,Jerry Neudecker,M.Flanagan (4-70-W),BAL,1980
100,101,Aug 2,True,MIN,"W,9-2",9.0,7,2,2,0,1,4,0,0,3.72,33,,,,,0,0,32,1,0,0,0,0,0,2,1,George Maloney,S.McGregor (3-68-W),BAL,1980
101,102,Aug 3,True,MIN,"W,7-2",9.0,10,2,2,0,3,5,1,0,3.7,35,,,1.0,0.0,0,1,32,1,0,0,0,0,0,4,2,Dallas Parks,"J.Palmer (3-53-W), T.Stoddard (3-Sv)",BAL,1980
102,103,Aug 5,True,CHW,"W,8-2",9.0,7,2,2,0,1,2,1,0,3.68,34,,,0.0,0.0,0,0,33,2,0,0,0,0,0,0,2,Jim Evans,"S.Stone (4-57-W), D.Martínez (4)",BAL,1980
103,104,Aug 6,True,CHW,"W,4-1",9.0,6,1,1,0,1,8,0,0,3.66,32,,,0.0,0.0,0,0,31,2,0,0,0,0,1,3,2,Jim McKean,"M.Flanagan (4-75-W), T.Stoddard (2-Sv)",BAL,1980
104,105,Aug 7,True,CHW,"W,2-1",9.0,7,1,1,0,2,4,1,0,3.63,35,,,,,0,0,33,1,0,0,0,0,0,0,1,Larry Barnett,S.McGregor (4-71-W),BAL,1980
105,106,Aug 8,False,NYY,"W,5-2",9.0,7,2,2,0,3,5,1,0,3.62,37,,,3.0,0.0,0,0,34,2,0,0,0,0,0,0,3,Derryl Cousins,"J.Palmer (4-61-W), T.Martinez (8), T.Stoddard (1-Sv)",BAL,1980
106,107,Aug 9,False,NYY,"W,4-2",9.0,7,2,2,0,4,5,1,0,3.6,38,,,,,2,1,34,1,0,1,0,0,1,0,1,Marty Springstead,S.Stone (3-66-W),BAL,1980
107,108,Aug 10,False,NYY,"W,6-5",9.0,12,5,3,2,4,6,0,0,3.59,45,,,6.0,0.0,0,0,39,3,0,0,0,2,2,0,4,Joe Brinkman,"M.Flanagan (3-40), S.Stewart (17), T.Martinez (1), T.Stoddard (1-W)",BAL,1980
108,109,Aug 11,False,KCR,"W,2-1",9.0,8,1,1,0,4,3,0,1,3.57,38,,,,,3,0,33,1,0,0,0,0,0,1,1,Dallas Parks,D.Martínez (5-66-W),BAL,1980
109,110,Aug 12,False,KCR,"L,3-4",8.2,10,4,4,0,3,2,0,1,3.58,40,,,2.0,1.0,0,0,35,2,1,1,1,0,0,0,2,Mike Reilly,"S.McGregor (4-49-L), T.Stoddard (1)",BAL,1980
110,111,Aug 13,False,KCR,"L,1-6",8.0,9,6,6,0,5,1,1,0,3.6,35,,,0.0,0.0,2,1,30,1,1,0,0,0,1,2,2,Rick Reed,"J.Palmer (4-33-L), D.Ford (22)",BAL,1980
111,112,Aug 14,True,NYY,"W,6-1",9.0,2,1,1,0,5,3,1,0,3.58,34,,,,,0,0,29,0,0,0,0,0,0,0,1,Rich Garcia,S.Stone (4-77-W),BAL,1980
