,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
18,19,May 5,False,CHW,"L,7-11",8.0,13,11,8,3,4,6,2,0,3.61,43,,,4.0,1.0,2,0,39,3,0,1,0,0,2,1,4,Jim Evans,"L.Sorensen (9-23), D.Boitano (0-L), J.Augustine (7), B.Castro (0)",MIL,1980
19,20,May 6,True,NYY,"L,5-6",9.0,10,6,6,0,3,2,3,0,3.73,38,,,2.0,0.0,0,0,34,3,0,0,1,0,0,2,3,Don Denkinger,"M.Caldwell (3-26), B.Castro (0), R.Cleveland (2-L)",MIL,1980
20,21,May 7,True,NYY,"L,1-4",9.0,6,4,2,2,3,3,1,0,3.65,36,,,4.0,2.0,0,0,31,0,0,0,0,2,2,1,4,Larry McCoy,"B.Travers (7-67-L), R.Cleveland (0), B.McClure (2), B.Castro (0)",MIL,1980
21,22,May 8,True,BAL,"W,9-1",9.0,4,1,1,0,2,9,1,0,3.53,33,,,0.0,0.0,0,0,31,1,0,0,0,0,1,1,2,Dale Ford,"M.Haas (4-71-W), B.McClure (0)",MIL,1980
22,23,May 9,True,BAL,"L,2-5",9.0,13,5,3,2,0,3,0,0,3.51,39,,,3.0,1.0,2,0,38,2,0,0,0,1,1,1,4,Greg Kosc,"J.Augustine (3-34-L), B.Castro (1), D.Boitano (3), R.Cleveland (1)",MIL,1980
23,24,May 10,True,BAL,"W,5-3",9.0,8,3,3,0,1,6,1,0,3.49,36,,,1.0,0.0,0,1,34,0,0,0,0,1,1,0,2,Don Denkinger,"L.Sorensen (4-56-W), R.Cleveland (0-Sv)",MIL,1980
24,25,May 11,True,BAL,"W,5-4",9.0,8,4,4,0,3,4,0,0,3.51,38,,,2.0,1.0,0,0,35,2,1,0,0,0,1,0,3,Larry McCoy,"M.Caldwell (4-36), R.Cleveland (0-BW), B.McClure (2-Sv)",MIL,1980
25,26,May 13,True,CHW,"L,5-6",10.0,16,6,6,0,1,4,3,0,3.59,45,,,3.0,1.0,1,0,43,2,0,0,0,1,0,2,4,George Maloney,"B.Travers (5-43), D.Boitano (3), B.Castro (3), R.Cleveland (1-L)",MIL,1980
26,27,May 14,True,CHW,"W,5-1",9.0,9,1,1,0,3,4,1,0,3.49,37,,,2.0,0.0,0,1,34,0,0,0,0,0,0,0,3,Vic Voltaggio,"M.Haas (5-56-W), B.Castro (0-H), B.McClure (2-Sv)",MIL,1980
27,28,May 15,True,CHW,"L,4-6",9.0,15,6,6,0,2,3,1,0,3.58,43,,,3.0,3.0,0,0,41,2,2,1,0,0,0,1,4,Russ Goetz,"L.Sorensen (4-27-L), B.McClure (0), D.Boitano (1), J.Augustine (5)",MIL,1980
28,29,May 16,False,MIN,"L,3-4",8.0,9,4,3,1,3,2,0,0,3.57,34,,,1.0,1.0,0,0,30,1,0,0,0,1,1,2,3,Steve Palermo,"M.Caldwell (4-56), B.McClure (0-BL), B.Castro (1)",MIL,1980
29,30,May 17,False,MIN,"W,14-11",9.0,15,11,11,0,2,4,0,0,3.82,40,,,1.0,0.0,0,0,36,4,3,0,0,2,0,4,4,Lou DiMuro,"J.Flinn (99-38), J.Augustine (1-W), R.Cleveland (3), B.Castro (0-Sv)",MIL,1980
30,31,May 18,False,MIN,"L,4-10",8.0,16,10,10,0,1,3,2,1,4.04,41,,,1.0,1.0,0,1,37,3,0,0,1,1,0,0,4,Al Clark,"B.Travers (4-21-L), D.Boitano (2), J.Flinn (0), J.Augustine (0)",MIL,1980
31,32,May 19,False,SEA,"L,3-4",11.0,12,4,4,0,4,7,0,0,4.01,48,,,4.0,1.0,1,0,42,3,1,2,1,1,0,1,3,Dave Phillips,"M.Haas (4-55), B.Castro (1-L), B.McClure (2)",MIL,1980
32,33,May 20,False,SEA,"W,14-5",9.0,11,5,5,0,2,5,1,1,4.04,41,,,0.0,0.0,0,0,37,2,1,0,0,1,0,0,2,Steve Palermo,"L.Sorensen (4-46-W), R.Cleveland (2)",MIL,1980
33,34,May 21,False,SEA,"L,5-6",8.0,11,6,5,1,3,2,2,0,4.08,35,,,0.0,0.0,0,1,32,1,0,0,0,0,1,1,2,Derryl Cousins,"M.Caldwell (4-34-L), B.Castro (1)",MIL,1980
34,35,May 23,True,MIN,"W,5-0",9.0,4,0,0,0,4,3,0,0,3.96,32,,,,,0,1,28,1,0,0,0,0,0,2,1,Joe Brinkman,B.Travers (4-78-W),MIL,1980
35,36,May 24,True,MIN,"W,4-0",9.0,4,0,0,0,0,3,0,0,3.85,31,,,,,0,0,31,0,0,0,0,0,0,0,1,Nick Bremigan,M.Haas (4-82-W),MIL,1980
36,37,May 25,True,MIN,"W,3-2",9.0,6,2,2,0,0,3,1,0,3.8,32,,,,,0,0,31,0,0,0,1,0,0,1,1,Durwood Merrill,L.Sorensen (4-70-W),MIL,1980
37,38,May 26,True,SEA,"W,11-1",9.0,10,1,1,0,2,6,0,0,3.73,34,,,0.0,0.0,0,1,32,1,0,0,0,0,0,3,4,Marty Springstead,"M.Caldwell (4-59-W), R.Cleveland (5), B.McClure (6), B.Castro (4)",MIL,1980
38,39,May 27,True,SEA,"W,4-1",9.0,3,1,1,0,5,3,0,0,3.66,36,,,0.0,0.0,0,0,30,0,0,0,1,0,1,0,2,Joe Brinkman,"R.Keeton (99-63-W), B.McClure (0-Sv)",MIL,1980
39,40,May 28,True,SEA,"W,7-0",9.0,3,0,0,0,0,2,0,0,3.57,30,,,0.0,0.0,0,0,30,1,0,0,0,0,0,0,2,Nick Bremigan,"B.Travers (4-72-W), R.Cleveland (1-Sv)",MIL,1980
40,41,May 29,False,CLE,"L,0-5",8.0,11,5,5,0,1,4,2,0,3.61,33,,,0.0,0.0,0,1,31,0,0,0,0,1,0,1,2,Larry Barnett,"M.Haas (4-35-L), J.Augustine (10)",MIL,1980
41,42,May 30,False,BOS,"L,3-5",8.0,9,5,5,0,1,3,1,0,3.65,32,,,1.0,1.0,0,0,29,4,0,0,0,2,0,1,3,Don Denkinger,"L.Sorensen (4-27-L), J.Flinn (11), B.Castro (3)",MIL,1980
42,43,May 31,False,BOS,"W,19-8",9.0,12,8,8,0,4,3,6,0,3.76,39,,,2.0,0.0,0,0,35,1,0,0,0,0,0,4,3,Larry McCoy,"M.Caldwell (4-28), R.Cleveland (2-W), B.McClure (3)",MIL,1980
43,44,Jun 1,False,BOS,"W,8-5",9.0,8,5,5,0,4,1,2,0,3.79,39,,,2.0,0.0,1,0,33,0,1,0,0,2,0,0,4,Dale Ford,"R.Keeton (4-29), J.Flinn (1-W), B.McClure (0-H), B.Castro (1-Sv)",MIL,1980
