,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
133,134,Sep 4,False,NYY,"L,2-5",8.0,4,5,5,0,2,10,3,0,3.69,30,132.0,81.0,1.0,0.0,0,0,28,0,0,0,0,0,0,0,3,Joe West,"J.Odorizzi (5-54-L), E.Romero (5), C.Riefenhauser (64)",TBR,2015
134,135,Sep 5,False,NYY,"W,3-2",9.0,5,2,2,0,5,8,0,1,3.68,38,159.0,96.0,1.0,0.0,0,0,32,1,0,0,0,0,0,0,5,D.J. Reyburn,"M.Moore (34-51), B.Gomes (2), X.Cedeño (5-W), A.Colomé (2-H), B.Boxberger (2-Sv)",TBR,2015
135,136,Sep 6,False,NYY,"L,4-6",8.0,8,6,5,1,5,5,2,0,3.69,37,131.0,79.0,5.0,2.0,0,0,32,1,0,0,0,0,0,0,4,Ben May,"C.Archer (5-45-L), E.Romero (1), S.Geltz (3), C.Riefenhauser (1)",TBR,2015
136,137,Sep 7,False,DET,"L,4-5",8.0,11,5,5,0,2,4,3,0,3.71,35,129.0,85.0,0.0,0.0,1,1,33,3,0,1,0,0,0,1,3,Todd Tichenor,"D.Smyly (5-39), B.Gomes (1-L), M.Andriese (4)",TBR,2015
137,138,Sep 8,False,DET,"L,7-8",12.2,14,8,6,2,2,18,2,1,3.71,54,202.0,138.0,6.0,4.0,0,1,48,0,0,0,2,1,1,0,6,Chris Segal,"E.Ramírez (5-48), M.Andriese (0), A.Colomé (2-BSv), N.Karns (8), B.Gomes (0), A.Bellatti (61-L)",TBR,2015
138,139,Sep 9,False,DET,"W,8-0",9.0,7,0,0,0,2,10,0,0,3.68,34,139.0,89.0,0.0,0.0,0,0,32,3,0,0,0,0,0,2,4,Tim Timmons,"J.Odorizzi (4-65-W), C.Riefenhauser (2), E.Romero (2), K.Yates (7)",TBR,2015
139,140,Sep 11,True,BOS,"W,8-4",9.0,10,4,4,0,5,12,0,0,3.69,42,196.0,126.0,4.0,3.0,1,0,35,2,0,1,1,1,0,0,6,Ted Barrett,"C.Archer (4-51), E.Romero (1-BSv), B.Gomes (2), S.Geltz (4), A.Bellatti (2-W), B.Boxberger (5)",TBR,2015
140,141,Sep 12,True,BOS,"L,4-10",9.0,13,10,8,2,3,3,5,1,3.72,44,164.0,107.0,0.0,0.0,1,1,40,2,0,0,0,0,1,0,5,Adam Hamari,"M.Moore (6-23-L), K.Yates (2), C.Riefenhauser (2), M.Andriese (3), A.Bellatti (0)",TBR,2015
141,142,Sep 13,True,BOS,"L,0-2",13.0,14,2,2,0,2,19,0,0,3.69,51,191.0,133.0,5.0,2.0,3,2,49,1,0,0,0,0,0,2,7,Angel Hernandez,"D.Smyly (5-73), S.Geltz (1), A.Colomé (4), B.Boxberger (1), B.Gomes (1), E.Romero (1-L), A.Bellatti (0)",TBR,2015
142,143,Sep 14,True,NYY,"L,1-4",9.0,4,4,4,0,5,7,1,0,3.7,34,130.0,77.0,1.0,0.0,2,0,29,1,0,1,0,0,0,1,4,Vic Carapazza,"E.Ramírez (5-81), A.Colomé (0), B.Boxberger (0-BL), C.Riefenhauser (1)",TBR,2015
