,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
106,107,Aug 7,True,SDP,"L,1-5",35,30,1,4,0,0,0,1,5,1,3,0,0,0,0,1,0,0,0.255,0.322,0.363,0.686,7,12,L,B.Shirley(73),HOU,1980
107,108,Aug 8,True,SDP,"L,3-5",39,37,3,11,1,0,0,3,2,1,4,0,0,0,0,1,1,0,0.256,0.322,0.363,0.686,9,13,L,R.Jones(44),HOU,1980
108,109,Aug 9,True,SDP,"W,9-5",37,33,9,9,4,1,0,9,3,2,4,1,0,0,0,0,0,0,0.256,0.323,0.364,0.687,4,10,L,J.Curtis(29),HOU,1980
109,110,Aug 10,True,SDP,"L,2-3",33,32,2,7,1,0,1,2,1,0,6,0,0,0,0,2,3,0,0.255,0.322,0.364,0.686,4,12,R,R.Wise(70),HOU,1980
110,111,Aug 11,False,SFG,"L,4-5",40,36,4,9,2,0,1,4,4,0,6,0,0,0,1,1,0,0,0.255,0.322,0.364,0.686,9,13,L,V.Blue(43),HOU,1980
111,112,Aug 12,False,SFG,"L,0-2",33,32,0,7,0,0,0,0,1,0,4,0,0,0,0,1,4,0,0.255,0.321,0.363,0.684,6,12,R,A.Ripley(66),HOU,1980
112,113,Aug 13,False,SFG,"L,5-6",53,48,5,15,2,0,0,5,4,3,2,0,1,0,0,2,3,0,0.256,0.322,0.363,0.685,12,16,L,B.Knepper(48),HOU,1980
113,114,Aug 14,False,SDP,"W,2-1",34,31,2,6,1,0,0,2,1,0,1,0,1,1,0,0,2,0,0.255,0.321,0.362,0.683,5,9,L,J.Curtis(67),HOU,1980
114,115,Aug 15,False,SDP,"W,3-1",76,69,3,14,3,0,0,1,5,0,12,0,2,0,2,2,0,1,0.254,0.32,0.359,0.68,13,20,R,R.Wise(56),HOU,1980
115,116,Aug 17 (1),False,SDP,"W,5-0",39,36,5,11,5,0,2,5,2,0,3,0,1,0,0,0,0,0,0.255,0.32,0.362,0.682,7,9,L,R.Jones(51),HOU,1980
116,117,Aug 17 (2),False,SDP,"W,9-2",43,36,9,11,3,0,0,9,4,2,3,1,2,0,0,0,3,0,0.255,0.321,0.362,0.683,7,10,R,S.Mura(24),HOU,1980
117,118,Aug 19,True,PIT,"W,5-2",32,27,5,7,2,1,0,5,4,1,4,0,0,1,0,3,1,0,0.255,0.321,0.362,0.683,3,10,L,J.Candelaria(44),HOU,1980
118,119,Aug 20,True,PIT,"W,5-1",39,29,5,10,1,0,0,5,9,1,1,0,1,0,0,1,2,1,0.256,0.323,0.362,0.685,10,13,R,J.Bibby(37),HOU,1980
119,120,Aug 21,True,PIT,"W,12-5",43,38,12,18,6,0,0,11,2,0,6,0,2,1,0,0,3,0,0.258,0.324,0.365,0.689,7,15,R,B.Blyleven(20),HOU,1980
120,121,Aug 22,True,CHC,"W,3-2",47,43,3,10,1,0,0,3,4,0,8,0,0,0,0,2,1,0,0.258,0.324,0.364,0.688,9,13,R,R.Reuschel(65),HOU,1980
121,122,Aug 23,True,CHC,"W,1-0",69,56,1,13,1,1,0,1,10,4,5,0,3,0,0,0,0,3,0.257,0.324,0.363,0.687,18,17,R,D.Lamp(72),HOU,1980
122,123,Aug 24,True,CHC,"W,2-1",31,27,2,6,0,0,1,2,3,0,5,0,1,0,1,2,0,0,0.257,0.324,0.363,0.687,5,9,L,D.Capilla(67),HOU,1980
123,124,Aug 25,False,STL,"L,1-3",31,29,1,4,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0.256,0.323,0.361,0.684,3,11,L,D.Hood(74),HOU,1980
124,125,Aug 26,False,STL,"W,7-2",43,39,7,14,3,0,1,6,3,0,0,0,1,0,0,1,1,0,0.257,0.324,0.362,0.686,9,11,L,J.Kaat(12),HOU,1980
125,126,Aug 27,False,STL,"L,2-10",34,33,2,7,2,2,0,2,1,0,6,0,0,0,0,0,0,1,0.257,0.323,0.363,0.686,5,15,R,J.Fulgham(46),HOU,1980
126,127,Aug 28,False,CHC,"W,4-1",41,34,4,9,1,0,0,4,6,1,3,0,1,0,2,2,2,1,0.257,0.324,0.362,0.686,10,12,R,D.Lamp(33),HOU,1980
127,128,Aug 29,False,CHC,"W,6-5",40,37,6,12,1,1,0,6,1,0,4,1,0,1,0,0,3,1,0.258,0.324,0.363,0.686,7,13,R,M.Krukow(39),HOU,1980
