,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
107,108,Aug 2,True,DET,"L,2-3",37,33,2,6,1,0,0,2,4,0,6,0,0,0,1,0,0,1,0.26,0.322,0.382,0.704,8,13,R,B.Powell(62),TBD,1998
108,109,Aug 3,True,CHW,"L,1-6",35,33,1,8,1,0,1,1,1,0,7,1,0,0,0,2,1,0,0.26,0.322,0.381,0.703,7,9,R,J.Baldwin(70),TBD,1998
109,110,Aug 4,True,CHW,"L,6-8",40,33,6,8,2,1,2,5,7,0,7,0,0,0,0,0,1,0,0.259,0.322,0.383,0.705,7,13,L,J.Parque(29),TBD,1998
110,111,Aug 5,True,CHW,"W,7-3",41,36,7,12,0,0,1,6,3,0,7,1,1,0,1,0,0,1,0.26,0.323,0.383,0.706,10,12,R,J.Snyder(59),TBD,1998
111,112,Aug 7,True,CLE,"L,1-5",34,32,1,6,2,0,0,1,2,0,9,0,0,0,0,0,1,1,0.26,0.322,0.382,0.704,6,9,R,D.Gooden(63),TBD,1998
112,113,Aug 8,True,CLE,"L,2-6",31,30,2,3,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0.258,0.321,0.381,0.702,2,9,R,C.Nagy(72),TBD,1998
113,114,Aug 9,True,CLE,"W,2-1",36,34,2,10,3,0,0,2,2,1,8,0,0,0,0,1,2,0,0.259,0.321,0.381,0.702,9,10,R,J.Wright(63),TBD,1998
114,115,Aug 10,True,BAL,"L,1-2",34,29,1,3,0,1,0,1,4,0,3,0,1,0,0,0,1,0,0.257,0.32,0.38,0.7,6,9,R,J.Guzmán(59),TBD,1998
115,116,Aug 11,True,BAL,"W,2-1",39,35,2,11,0,0,1,2,3,1,1,1,0,0,0,2,1,0,0.258,0.321,0.38,0.7,11,13,R,S.Kamieniecki(54),TBD,1998
116,117,Aug 12,True,BAL,"L,0-7",33,31,0,5,0,0,0,0,1,0,5,1,0,0,0,1,1,0,0.257,0.32,0.378,0.698,6,9,R,S.Erickson(81),TBD,1998
117,118,Aug 13,False,KCR,"L,4-6",43,39,4,12,0,0,1,4,3,1,4,0,1,0,0,3,0,0,0.258,0.32,0.378,0.698,9,11,R,P.Rapp(49),TBD,1998
118,119,Aug 14,False,KCR,"L,9-11",41,39,9,12,2,2,3,9,2,0,7,0,0,0,0,0,0,0,0.258,0.32,0.381,0.702,5,10,L,C.Haney(53),TBD,1998
119,120,Aug 15,False,KCR,"W,8-6",51,44,8,13,3,0,0,8,5,2,5,0,2,0,1,1,1,0,0.259,0.321,0.381,0.702,10,12,R,H.Pichardo(50),TBD,1998
120,121,Aug 16,False,KCR,"W,8-3",42,38,8,13,5,0,0,7,4,0,5,0,0,0,0,0,1,2,0.259,0.322,0.382,0.703,7,10,R,T.Belcher(21),TBD,1998
121,122,Aug 17,False,CLE,"L,3-4",38,31,3,8,1,0,0,3,6,1,5,0,1,0,0,3,2,0,0.259,0.322,0.381,0.703,8,11,R,B.Colón(45),TBD,1998
122,123,Aug 18,False,CLE,"L,2-4",41,37,2,11,1,0,0,2,4,0,7,0,0,0,2,1,1,0,0.26,0.322,0.381,0.703,12,11,R,D.Gooden(53),TBD,1998
123,124,Aug 19,False,BAL,"L,4-6",39,37,4,12,1,0,0,4,1,0,13,0,0,1,0,0,0,0,0.26,0.323,0.38,0.703,8,11,R,M.Mussina(60),TBD,1998
124,125,Aug 20,False,BAL,"W,4-2",36,30,4,7,2,0,1,4,3,1,7,1,0,2,0,0,3,1,0.26,0.322,0.381,0.703,5,12,R,J.Guzmán(62),TBD,1998
125,126,Aug 21,True,KCR,"L,5-6",46,45,5,14,3,1,2,5,1,0,8,0,0,0,0,1,0,1,0.261,0.322,0.382,0.705,8,12,R,T.Belcher(49),TBD,1998
