,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
130,131,Aug 24,True,BOS,"L,2-3",34,31,2,4,0,0,1,2,3,0,4,0,0,0,0,0,1,0,0.276,0.348,0.421,0.769,5,9,R,T.Wakefield(67),ANA,1997
131,132,Aug 26,True,CLE,"W,8-7",40,34,8,11,1,0,3,8,5,2,8,0,0,1,0,0,2,2,0.277,0.349,0.422,0.771,6,9,R,C.Nagy(32),ANA,1997
132,133,Aug 27,True,CLE,"L,4-10",35,33,4,5,3,0,1,4,2,0,6,0,0,0,1,0,0,0,0.276,0.348,0.421,0.769,4,13,R,J.Wright(59),ANA,1997
133,134,Aug 28,False,SDP,"L,2-9",35,32,2,5,1,0,1,2,3,0,6,0,0,0,0,0,0,1,0.275,0.347,0.42,0.767,6,14,R,P.Menhart(65),ANA,1997
134,135,Aug 29,False,SDP,"W,3-1",35,31,3,7,3,0,0,3,3,0,4,0,1,0,0,2,1,0,0.275,0.347,0.42,0.766,5,10,R,P.Smith(50),ANA,1997
135,136,Aug 30,False,SFG,"L,3-7",36,32,3,6,2,0,1,3,4,0,8,0,0,0,0,0,1,1,0.274,0.346,0.419,0.765,6,15,L,S.Estes(52),ANA,1997
136,137,Aug 31,False,SFG,"W,7-4",41,35,7,9,1,0,1,7,5,1,7,0,0,1,1,1,1,0,0.274,0.346,0.419,0.765,7,16,L,W.Álvarez(30),ANA,1997
137,138,Sep 1,True,COL,"L,1-4",36,33,1,9,1,0,0,1,3,0,4,0,0,0,0,2,2,0,0.274,0.346,0.418,0.764,8,11,R,J.Thomson(62),ANA,1997
138,139,Sep 2,True,COL,"L,2-7",35,34,2,9,1,0,1,2,1,0,7,0,0,0,1,3,0,0,0.274,0.346,0.418,0.764,6,12,R,P.Astacio(67),ANA,1997
139,140,Sep 4,False,DET,"L,4-5",43,37,4,5,1,0,2,4,6,0,10,0,0,0,0,1,0,0,0.273,0.345,0.417,0.762,6,11,R,S.Sanders(53),ANA,1997
