,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
23,24,May 7,False,SEA,"L,6-7",9.2,11,7,7,0,7,1,2,0,5.28,46,,,4.0,0.0,1,0,38,1,1,2,1,0,0,1,4,Russ Goetz,"D.Rozema (4-25), J.Hiller (7), D.Tobik (4), P.Underwood (3-L)",DET,1980
24,25,May 8,False,SEA,"L,3-4",8.1,8,4,3,1,5,6,0,0,5.2,39,,,3.0,3.0,0,0,34,1,0,1,0,0,1,0,2,George Maloney,"J.Morris (4-57-L), A.López (1-BSv)",DET,1980
25,26,May 9,False,CAL,"W,6-5",10.0,8,5,5,0,2,3,2,1,5.17,41,,,2.0,1.0,1,1,35,2,0,0,3,0,1,0,3,Nick Bremigan,"M.Wilcox (4-44), D.Tobik (1), A.López (0-BW)",DET,1980
26,27,May 10,False,CAL,"W,6-1",9.0,5,1,1,0,1,6,0,1,5.01,32,,,0.0,0.0,0,1,29,0,0,0,1,0,0,0,2,Durwood Merrill,"D.Schatzeder (5-67-W), D.Rozema (2)",DET,1980
27,28,May 11,False,CAL,"W,4-0",9.0,4,0,0,0,2,7,0,0,4.83,33,,,,,0,0,31,2,0,0,0,0,1,1,1,Marty Springstead,D.Petry (4-84-W),DET,1980
28,29,May 13,True,OAK,"W,4-3",9.0,11,3,3,0,1,8,1,0,4.76,38,,,3.0,1.0,1,0,36,1,0,0,0,1,0,1,3,Terry Cooney,"J.Morris (4-53-W), P.Underwood (5-H), A.López (3-Sv)",DET,1980
29,30,May 14,True,OAK,"W,6-5",9.0,8,5,5,0,5,5,2,0,4.77,38,,,0.0,0.0,1,0,33,2,0,0,0,0,1,0,3,Richard Shulock,"M.Wilcox (4-37), J.Hiller (6), A.López (0-W)",DET,1980
30,31,May 16,True,BAL,"L,1-2",9.0,8,2,2,0,6,3,0,0,4.68,38,,,2.0,0.0,3,0,31,1,0,3,1,0,0,2,2,Bill Kunkel,"D.Petry (4-51-L), D.Rozema (5)",DET,1980
31,32,May 18,True,BAL,"W,6-4",9.0,6,4,4,0,1,6,1,0,4.66,34,,,1.0,0.0,0,0,32,1,0,0,0,1,0,0,2,Ken Kaiser,"J.Morris (4-53), A.López (3-W)",DET,1980
32,33,May 19,True,NYY,"L,0-1",9.0,6,1,1,0,3,5,0,0,4.55,34,,,,,2,0,31,3,0,0,0,0,0,1,1,Jerry Neudecker,M.Wilcox (4-73-L),DET,1980
