,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
5,6,Apr 18,False,MIL,"W,5-0",9.0,4,0,0,0,0,8,0,0,3.06,31,,,,,0,0,31,1,0,0,0,0,0,0,1,Terry Cooney,B.Blyleven (6-87-W),CLE,1981
6,7,Apr 20,False,KCR,"W,4-2",9.0,6,2,0,2,3,3,0,0,2.61,34,,,0.0,0.0,0,0,31,1,0,0,0,0,1,2,2,Jerry Neudecker,"J.Denny (7-66-W), D.Spillner (8-Sv)",CLE,1981
7,8,Apr 21,False,KCR,"W,4-1",9.0,7,1,1,0,1,3,0,0,2.41,36,,,,,0,0,35,1,0,0,0,0,1,0,1,Larry McCoy,R.Waits (6-71-W),CLE,1981
8,9,Apr 22,False,KCR,"W,4-0",9.0,7,0,0,0,3,9,0,0,2.14,37,,,,,0,1,34,0,0,0,0,0,1,0,1,Durwood Merrill,L.Barker (6-79-W),CLE,1981
9,10,Apr 25,True,TEX,"L,4-8",9.0,12,8,7,1,1,2,1,0,2.63,40,,,2.0,0.0,1,0,37,2,0,0,2,0,2,1,4,Jim Evans,"W.Garland (8-25-L), B.Lacey (9), S.Monge (99), M.Stanton (12)",CLE,1981
10,11,Apr 26,True,TEX,"W,4-3",9.0,10,3,3,0,3,3,0,0,2.66,37,,,,,0,2,34,1,0,0,0,0,0,1,1,Al Clark,B.Blyleven (7-55-W),CLE,1981
11,12,Apr 30,True,CHW,"W,3-2",9.0,9,2,2,0,3,4,0,0,2.61,38,,,,,0,0,35,1,0,0,0,0,0,1,1,Durwood Merrill,R.Waits (8-62-W),CLE,1981
12,13,May 1,True,CHW,"W,10-2",9.0,7,2,2,0,2,6,1,0,2.56,33,,,,,0,0,31,1,0,0,0,0,0,3,1,Dave Phillips,J.Denny (10-69-W),CLE,1981
13,14,May 2,True,CHW,"W,3-1",9.0,7,1,1,0,2,8,0,0,2.45,37,,,,,0,0,33,0,1,0,1,1,2,0,1,Jerry Neudecker,L.Barker (9-75-W),CLE,1981
14,15,May 3,True,CHW,"L,0-6",9.0,15,6,6,0,2,4,0,0,2.69,42,,,1.0,0.0,0,0,38,3,0,0,1,1,1,1,3,Larry McCoy,"W.Garland (7-25-L), D.Spillner (12), S.Monge (7)",CLE,1981
