,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
22,23,May 7,False,CHW,"W,12-5",9.0,14,5,5,0,0,2,0,0,3.86,39,,,2.0,1.0,1,0,39,4,0,0,0,0,0,2,3,Ted Hendry,"R.Gale (4-25), G.Christenson (3-W), R.Martin (3)",KCR,1980
23,24,May 8,False,CHW,"L,2-8",8.0,13,8,7,1,5,1,0,0,4.01,43,,,2.0,1.0,1,0,36,3,1,1,0,2,1,0,3,Larry Barnett,"P.Splittorff (4-23-L), M.Pattin (4), S.Busby (16)",KCR,1980
24,25,May 9,False,BOS,"W,6-5",9.0,13,5,5,0,1,4,1,0,4.05,41,,,1.0,1.0,0,0,40,3,0,0,0,0,1,1,2,Jim Evans,"D.Leonard (4-42-W), D.Quisenberry (2-Sv)",KCR,1980
25,26,May 10,False,BOS,"W,13-8",9.0,13,8,5,3,4,5,1,0,4.09,42,,,1.0,1.0,0,0,37,2,0,0,0,1,1,1,2,Jim McKean,"R.Martin (2-29-W), M.Pattin (1-Sv)",KCR,1980
26,27,May 11,False,BOS,"L,2-5",8.0,5,5,5,0,4,5,2,1,4.14,33,,,,,2,0,27,0,1,0,1,0,0,1,1,Ted Hendry,R.Gale (3-53-L),KCR,1980
27,28,May 12,False,NYY,"W,12-3",9.0,7,3,3,0,1,2,0,0,4.1,35,,,1.0,0.0,0,0,34,1,0,0,0,0,0,0,2,Dave Phillips,"L.Gura (5-43-W), M.Pattin (1-Sv)",KCR,1980
28,29,May 13,False,NYY,"W,4-1",9.0,4,1,1,0,2,3,0,0,3.99,34,,,1.0,1.0,0,0,32,0,0,0,0,0,0,0,3,Lou DiMuro,"R.Martin (2-67-W), G.Christenson (5), D.Quisenberry (3-Sv)",KCR,1980
29,30,May 14,False,NYY,"L,3-16",8.0,12,16,12,4,14,2,3,1,4.28,52,,,3.0,1.0,0,0,36,4,1,1,0,1,1,0,5,Al Clark,"D.Leonard (4-10-L), M.Pattin (1), G.Christenson (0), S.Busby (5), J.Terrell (99)",KCR,1980
30,31,May 16,True,CAL,"L,1-11",9.0,16,11,11,0,8,6,0,0,4.5,48,,,1.0,1.0,1,0,40,1,3,0,0,0,0,2,4,George Maloney,"R.Gale (4-22-L), M.Pattin (1), S.Busby (1), G.Christenson (1)",KCR,1980
31,32,May 17,True,CAL,"W,2-1",10.0,9,1,1,0,3,4,1,0,4.37,41,,,,,0,0,37,1,1,0,1,0,1,2,1,Vic Voltaggio,L.Gura (4-71-W),KCR,1980
32,33,May 18,True,CAL,"W,5-3",9.0,6,3,1,2,5,3,1,0,4.27,37,,,1.0,0.0,1,0,32,1,1,0,0,0,1,2,2,Bill Haller,"R.Martin (4-58-W), D.Quisenberry (4-Sv)",KCR,1980
33,34,May 19,True,OAK,"W,6-5",11.0,13,5,5,0,3,3,0,0,4.26,46,,,4.0,1.0,3,1,42,4,0,1,1,0,1,2,4,Russ Goetz,"D.Leonard (4-45), M.Pattin (2), G.Christenson (2), D.Quisenberry (0-W)",KCR,1980
34,35,May 20,True,OAK,"W,1-0",9.0,5,0,0,0,3,6,0,0,4.14,34,,,1.0,0.0,5,0,31,2,0,0,0,0,0,1,3,George Maloney,"R.Gale (3-69-W), G.Christenson (0-H), D.Quisenberry (0-Sv)",KCR,1980
35,36,May 21,True,OAK,"L,2-4",14.0,14,4,4,0,4,6,0,0,4.07,60,,,0.0,0.0,2,0,53,1,0,1,2,1,1,0,2,Vic Voltaggio,"L.Gura (3-79), D.Quisenberry (0-L)",KCR,1980
36,37,May 22,True,OAK,"W,16-3",9.0,7,3,3,0,0,4,2,0,4.04,33,,,,,0,1,33,0,1,0,0,0,0,0,1,Bill Haller,R.Martin (3-65-W),KCR,1980
37,38,May 23,False,CAL,"W,13-9",9.0,17,9,9,0,0,3,3,0,4.17,41,,,1.0,0.0,0,1,40,0,2,0,0,1,0,1,4,Terry Cooney,"D.Leonard (3-40-W), M.Pattin (3), G.Christenson (2), D.Quisenberry (1)",KCR,1980
38,39,May 24,False,CAL,"W,6-5",10.0,11,5,5,0,5,6,0,0,4.18,44,,,2.0,2.0,0,0,38,0,0,0,1,0,0,2,2,Richard Shulock,"R.Gale (3-56), D.Quisenberry (0-BW)",KCR,1980
