,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
71,72,Jun 25,False,SFG,"L,2-7",34,34,2,8,2,0,1,2,0,0,4,0,0,0,0,1,0,0,0.275,0.328,0.411,0.739,5,14,L,B.Hickerson(59),COL,1993
72,73,Jun 26,False,SFG,"W,5-1",43,38,5,15,3,0,0,5,3,1,9,0,2,0,0,1,1,0,0.277,0.33,0.412,0.742,11,9,L,T.Wilson(23),COL,1993
73,74,Jun 27,False,SFG,"L,0-5",28,26,0,2,1,0,0,0,2,0,7,0,0,0,0,0,0,1,0.275,0.328,0.409,0.737,1,11,R,B.Swift(84),COL,1993
74,75,Jun 29,False,ATL,"L,4-6",35,33,4,7,3,0,0,4,2,0,12,0,0,0,0,1,0,0,0.274,0.327,0.407,0.734,4,13,R,J.Smoltz(50),COL,1993
75,76,Jun 30,False,ATL,"L,2-3",34,31,2,6,2,0,1,2,2,0,9,0,1,0,1,0,1,1,0.273,0.326,0.407,0.733,5,11,L,S.Avery(65),COL,1993
76,77,Jul 1,False,ATL,"L,0-4",30,30,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0.271,0.324,0.404,0.728,3,16,L,T.Glavine(81),COL,1993
77,78,Jul 2,True,CHC,"L,8-11",40,39,8,13,9,0,0,8,0,0,6,0,0,1,1,0,0,0,0.272,0.324,0.406,0.73,5,17,L,G.Hibbard(32),COL,1993
78,79,Jul 3,True,CHC,"W,5-4",38,34,5,13,0,0,1,5,2,0,8,1,1,0,0,0,1,2,0.274,0.326,0.407,0.733,8,15,R,F.Castillo(61),COL,1993
79,80,Jul 4,True,CHC,"W,3-1",34,31,3,10,2,0,0,3,1,0,3,1,0,1,0,0,2,0,0.274,0.326,0.407,0.733,7,11,R,M.Morgan(44),COL,1993
80,81,Jul 5,True,CHC,"L,1-10",31,30,1,5,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0.273,0.325,0.405,0.729,3,15,R,M.Harkey(68),COL,1993
81,82,Jul 6,True,FLA,"W,8-3",36,32,8,12,1,0,2,8,2,0,5,1,0,1,0,1,0,3,0.274,0.326,0.407,0.732,4,13,R,C.Hough(50),COL,1993
82,83,Jul 7,True,FLA,"W,6-5",38,38,6,12,4,1,1,6,0,0,3,0,0,0,0,0,1,0,0.275,0.326,0.409,0.734,6,14,L,C.Hammond(34),COL,1993
83,84,Jul 8,True,FLA,"W,3-2",30,26,3,5,2,1,0,3,3,0,5,0,0,1,1,1,0,2,0.274,0.325,0.408,0.733,3,14,R,P.Rapp(50),COL,1993
84,85,Jul 9,False,STL,"W,5-4",37,36,5,10,2,0,2,5,0,0,5,1,0,0,1,2,1,0,0.274,0.325,0.409,0.734,5,16,R,R.Arocha(60),COL,1993
85,86,Jul 10,False,STL,"L,3-9",34,32,3,5,0,0,2,3,2,0,9,0,0,0,0,0,0,0,0.273,0.323,0.409,0.732,4,14,L,D.Osborne(63),COL,1993
86,87,Jul 11,False,STL,"W,4-1",35,35,4,9,3,1,1,4,0,0,8,0,0,0,0,1,0,0,0.273,0.323,0.409,0.732,4,12,R,B.Tewksbury(68),COL,1993
87,88,Jul 15,False,CHC,"L,0-1",30,30,0,5,1,0,0,0,0,0,5,0,0,0,0,0,1,2,0.271,0.321,0.407,0.729,3,12,R,M.Morgan(82),COL,1993
88,89,Jul 16,False,CHC,"L,2-8",34,33,2,6,1,0,0,2,1,0,11,0,0,0,0,0,0,0,0.27,0.32,0.405,0.725,5,15,R,J.Guzmán(74),COL,1993
89,90,Jul 17,False,CHC,"L,1-5",32,31,1,5,2,0,0,1,1,0,6,0,0,0,0,1,1,0,0.269,0.319,0.403,0.722,4,11,R,M.Harkey(81),COL,1993
90,91,Jul 18,False,CHC,"L,2-12",27,26,2,6,2,0,0,2,1,0,7,0,0,0,0,0,0,0,0.269,0.318,0.403,0.721,4,14,L,G.Hibbard(54),COL,1993
91,92,Jul 19,False,FLA,"L,1-3",36,32,1,8,0,0,0,1,3,0,3,0,1,0,0,1,1,0,0.269,0.318,0.401,0.719,8,14,R,R.Bowen(57),COL,1993
