,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
108,109,Aug 8,False,CIN,"L,5-8",38,34,5,10,2,0,0,5,2,0,5,0,0,2,0,1,1,0,0.263,0.324,0.393,0.717,6,13,R,M.LaCoss(32),LAD,1980
109,110,Aug 9,False,CIN,"W,9-4",41,39,9,12,3,0,2,9,2,0,3,0,0,0,0,0,0,0,0.264,0.325,0.394,0.719,5,13,R,T.Seaver(10),LAD,1980
110,111,Aug 10,False,CIN,"W,7-1",43,34,7,10,0,0,2,7,6,0,2,1,2,0,0,1,0,0,0.264,0.325,0.395,0.72,9,12,R,P.Moskau(44),LAD,1980
111,112,Aug 11,True,ATL,"L,2-3",35,30,2,5,0,0,0,2,5,0,4,0,0,0,0,1,1,1,0.263,0.325,0.393,0.718,6,15,R,R.Matula(67),LAD,1980
112,113,Aug 12,True,ATL,"L,6-7",39,37,6,10,1,0,1,6,2,0,5,0,0,0,2,1,1,1,0.263,0.325,0.393,0.718,6,13,R,D.Alexander(46),LAD,1980
113,114,Aug 13,True,ATL,"L,0-2",32,30,0,5,0,0,0,0,1,0,4,1,0,0,0,2,0,0,0.263,0.324,0.391,0.715,5,13,R,T.Boggs(80),LAD,1980
114,115,Aug 15,True,CIN,"W,3-1",31,28,3,4,0,0,2,3,3,1,8,0,0,0,0,0,1,0,0.262,0.323,0.391,0.714,4,9,R,T.Seaver(62),LAD,1980
115,116,Aug 16,True,CIN,"L,2-3",33,31,2,6,0,0,0,2,1,0,6,0,0,1,0,1,1,0,0.261,0.323,0.389,0.712,4,12,R,P.Moskau(59),LAD,1980
116,117,Aug 17,True,CIN,"L,2-6",40,31,2,6,2,0,0,2,7,1,6,0,1,1,0,0,1,0,0.261,0.323,0.388,0.711,11,17,R,M.Soto(58),LAD,1980
117,118,Aug 19,False,MON,"W,3-2",37,36,3,10,1,1,0,3,1,0,7,0,0,0,0,0,0,0,0.261,0.323,0.388,0.711,7,15,R,C.Lea(68),LAD,1980
118,119,Aug 20,False,MON,"W,5-1",35,31,5,7,2,1,0,4,3,0,8,0,1,0,0,0,0,0,0.261,0.322,0.388,0.71,3,10,R,S.Rogers(35),LAD,1980
119,120,Aug 21,False,MON,"W,5-4",45,41,5,12,1,0,1,5,4,0,11,0,0,0,0,1,1,0,0.261,0.323,0.388,0.71,10,16,R,S.Sanderson(53),LAD,1980
120,121,Aug 22,False,NYM,"L,2-4",35,34,2,9,3,0,0,2,1,0,4,0,0,0,0,2,0,0,0.261,0.322,0.387,0.71,6,13,R,R.Burris(56),LAD,1980
121,122,Aug 23,False,NYM,"W,4-2",38,36,4,11,3,0,0,4,2,1,11,0,0,0,0,1,0,1,0.261,0.322,0.388,0.71,7,12,R,R.Jackson(54),LAD,1980
122,123,Aug 24,False,NYM,"W,3-2",44,38,3,12,2,0,2,3,6,1,5,0,0,0,0,0,1,1,0.262,0.323,0.389,0.712,14,11,R,P.Zachry(34),LAD,1980
123,124,Aug 25,False,PHI,"W,8-4",45,40,8,16,3,2,1,8,3,1,6,1,1,0,0,0,1,1,0.263,0.325,0.391,0.716,10,16,R,N.Espinosa(47),LAD,1980
124,125,Aug 26,False,PHI,"W,8-4",40,34,8,10,0,1,2,8,6,0,3,0,0,0,1,3,0,0,0.263,0.325,0.392,0.717,5,13,R,B.Walk(25),LAD,1980
125,126,Aug 27,False,PHI,"L,3-4",38,35,3,8,4,0,1,3,3,1,10,0,0,0,0,0,0,0,0.263,0.325,0.393,0.717,8,11,L,S.Carlton(59),LAD,1980
126,127,Aug 29,True,MON,"W,5-4",36,30,5,7,4,1,0,5,5,0,4,0,1,0,0,0,0,0,0.263,0.325,0.393,0.718,7,14,L,F.Norman(46),LAD,1980
127,128,Aug 30,True,MON,"W,4-3",34,33,4,8,1,0,1,4,1,0,8,0,0,0,1,0,0,0,0.263,0.325,0.393,0.717,6,11,R,B.Gullickson(50),LAD,1980
128,129,Aug 31 (1),True,MON,"W,2-0",30,28,2,6,1,0,0,2,1,0,3,0,1,0,0,0,1,1,0.262,0.324,0.392,0.716,4,10,R,S.Rogers(64),LAD,1980
129,130,Aug 31 (2),True,MON,"W,7-2",38,36,7,14,1,0,4,7,2,0,4,0,0,0,0,1,0,1,0.263,0.325,0.395,0.72,7,13,R,D.Palmer(22),LAD,1980
130,131,Sep 1,True,NYM,"W,5-2",32,29,5,9,1,0,2,5,2,0,1,0,1,0,0,0,0,1,0.264,0.325,0.396,0.721,3,13,R,R.Burris(41),LAD,1980
131,132,Sep 2,True,NYM,"W,6-5",34,29,6,7,0,0,0,6,3,1,3,0,2,0,0,0,1,1,0.264,0.325,0.395,0.72,4,13,R,J.Pacella(38),LAD,1980
132,133,Sep 3,True,NYM,"W,2-0",30,27,2,5,1,0,1,2,0,0,5,1,2,0,1,1,0,0,0.263,0.324,0.394,0.719,4,12,R,P.Zachry(59),LAD,1980
133,134,Sep 4,True,PHI,"L,2-3",38,35,2,8,1,0,1,2,3,0,4,0,0,0,1,1,0,0,0.263,0.324,0.394,0.718,9,15,R,B.Walk(65),LAD,1980
134,135,Sep 5,True,PHI,"W,1-0",29,27,1,6,2,0,1,1,2,0,6,0,0,0,0,1,0,2,0.263,0.324,0.394,0.718,4,12,L,S.Carlton(66),LAD,1980
135,136,Sep 6,True,PHI,"W,7-3",40,35,7,13,1,0,1,7,3,0,4,0,2,0,0,0,0,0,0.263,0.325,0.395,0.719,9,14,R,L.Christenson(35),LAD,1980
136,137,Sep 7,True,PHI,"W,6-0",34,32,6,10,1,0,0,5,1,0,2,0,1,0,1,1,2,1,0.264,0.325,0.394,0.719,4,14,R,D.Ruthven(19),LAD,1980
137,138,Sep 9,False,HOU,"L,4-5",38,32,4,8,1,0,0,4,4,0,2,0,2,0,0,1,0,0,0.264,0.325,0.394,0.718,7,18,R,J.Andújar(54),LAD,1980
138,139,Sep 10,False,HOU,"L,5-6",50,46,5,11,2,0,1,5,3,0,9,0,1,0,2,2,2,0,0.263,0.324,0.393,0.717,9,21,R,N.Ryan(62),LAD,1980
