,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
72,73,Jul 3,False,NYM,"L,2-7",8.0,8,7,3,4,2,0,1,0,3.48,34,,,0.0,0.0,0,1,31,1,1,0,1,0,1,0,4,Lanny Harris,"C.Lea (4-37-L), F.Norman (2), R.Grimsley (2), S.Bahnsen (1)",MON,1980
73,74,Jul 4(1),False,NYM,"L,5-9",8.0,16,9,6,3,1,3,1,0,3.52,40,136.0,91.0,2.0,1.0,4,1,37,0,0,0,1,1,2,1,3,Terry Tata,"D.Palmer (4-30-L), F.Norman (0), R.Grimsley (0)",MON,1980
74,75,Jul 4(2),False,NYM,"W,6-5",9.0,14,5,4,1,5,2,1,0,3.53,46,,,4.0,0.0,1,0,41,2,1,0,0,0,1,1,5,Bruce Froemming,"B.Gullickson (3-27), S.Bahnsen (0), F.Norman (-1), W.Fryman (2-W), E.Sosa (2-Sv)",MON,1980
75,76,Jul 5,False,NYM,"L,5-7",8.0,10,7,7,0,6,4,1,0,3.58,40,,,5.0,3.0,1,0,31,0,0,2,1,2,0,0,5,John Kibler,"S.Sanderson (3-14-L), C.Lea (1), F.Norman (0), E.Sosa (0), R.Grimsley (0)",MON,1980
76,77,Jul 6,False,NYM,"W,9-4",10.0,12,4,3,1,6,8,0,0,3.56,48,,,0.0,0.0,4,1,40,2,0,2,1,1,1,0,2,Lanny Harris,"S.Rogers (3-47), W.Fryman (1-W)",MON,1980
77,78,Jul 10,True,STL,"W,4-3",9.0,11,3,3,0,1,1,1,0,3.56,37,,,1.0,0.0,0,0,35,2,0,0,1,0,0,1,3,Jerry Crawford,"D.Palmer (5-62-W), E.Sosa (4-H), W.Fryman (3-Sv)",MON,1980
78,79,Jul 11,True,STL,"L,3-5",9.0,9,5,4,1,1,8,0,0,3.56,38,,,2.0,2.0,0,0,37,2,0,0,0,0,1,0,2,Andy Olsen,"S.Rogers (4-63), W.Fryman (0-BL)",MON,1980
79,80,Jul 12(1),True,CHC,"W,10-2",9.0,8,2,2,0,1,7,1,0,3.54,36,,,,,1,0,35,4,0,0,0,0,0,0,1,Nick Colosi,S.Sanderson (6-69-W),MON,1980
80,81,Jul 12(2),True,CHC,"L,6-8",9.0,12,8,8,0,3,2,2,0,3.6,41,,,2.0,2.0,0,0,38,2,0,0,0,0,2,1,3,Doug Harvey,"B.Lee (35-37), S.Bahnsen (7-BL), E.Sosa (1)",MON,1980
81,82,Jul 13,True,CHC,"W,2-1",9.0,6,1,1,0,2,7,0,0,3.57,32,,,2.0,0.0,0,1,30,1,1,0,0,0,0,2,2,Jerry Crawford,"C.Lea (7-56), S.Bahnsen (0-W)",MON,1980
82,83,Jul 15,False,CIN,"L,7-11",8.0,13,11,9,2,3,6,2,0,3.64,40,,,3.0,2.0,1,0,37,1,0,0,0,0,2,1,4,Frank Pulli,"D.Palmer (4-16-L), F.Norman (9), B.Gullickson (10), E.Sosa (2)",MON,1980
83,84,Jul 16,False,CIN,"W,6-4",9.0,9,4,4,0,3,2,3,0,3.64,38,,,0.0,0.0,0,0,35,1,0,0,0,0,0,1,2,Dutch Rennert,"S.Rogers (4-51-W), S.Bahnsen (2-Sv)",MON,1980
84,85,Jul 17,False,CIN,"W,6-1",9.0,4,1,1,0,3,3,0,0,3.61,33,,,,,0,0,30,1,0,0,0,0,0,1,1,Harry Wendelstedt,S.Sanderson (4-75-W),MON,1980
85,86,Jul 18,False,HOU,"W,5-4",11.0,18,4,4,0,8,5,1,0,3.6,56,,,2.0,0.0,3,1,46,1,0,1,2,0,0,1,4,Dave Pallone,"B.Lee (5-35), W.Fryman (6-W), E.Sosa (2-H), F.Norman (2-Sv)",MON,1980
