,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
68,69,Jun 28(2),True,STL,"W,2-1",9.0,3,1,0,1,2,7,0,0,3.85,32,,,,,0,1,30,0,0,0,0,0,3,1,1,Dave Pallone,M.Krukow (2-84-W),CHC,1980
69,70,Jun 29,True,STL,"L,7-9",9.0,9,9,6,3,2,4,2,0,3.88,40,,,0.0,0.0,0,1,35,2,0,0,2,1,2,0,3,Dutch Rennert,"L.McGlothen (3-34-L), W.Hernández (1), G.Riley (3)",CHC,1980
70,71,Jul 1,False,NYM,"W,4-3",9.0,8,3,3,0,1,5,1,0,3.87,37,,,2.0,0.0,0,0,35,0,0,0,1,0,1,0,3,Paul Pryor,"D.Lamp (4-51-W), B.Caudill (2-H), B.Sutter (2-Sv)",CHC,1980
71,72,Jul 2,False,NYM,"L,1-3",8.0,9,3,3,0,3,2,1,0,3.86,35,,,0.0,0.0,0,1,30,2,0,2,1,1,0,0,2,Steve Fields,"R.Reuschel (3-48-L), D.Tidrow (3)",CHC,1980
72,73,Jul 3,False,PIT,"L,3-5",8.0,6,5,4,1,4,5,0,1,3.87,35,,,1.0,0.0,3,1,29,2,0,0,1,0,2,0,3,Harry Wendelstedt,"M.Krukow (4-41-L), W.Hernández (3), G.Riley (3)",CHC,1980
73,74,Jul 4(1),False,PIT,"W,4-2",9.0,12,2,2,0,1,2,1,0,3.85,39,,,1.0,0.0,1,0,38,2,0,0,0,0,0,0,2,Eric Gregg,"L.McGlothen (4-55-W), B.Sutter (2-Sv)",CHC,1980
74,75,Jul 4(2),False,PIT,"W,2-1",9.0,4,1,1,0,4,3,0,0,3.81,34,,,2.0,0.0,2,1,29,0,0,0,0,1,0,0,4,Frank Pulli,"D.Capilla (6-69-W), B.Caudill (2-H), G.Riley (0-H), D.Tidrow (1-Sv)",CHC,1980
75,76,Jul 5,False,PIT,"L,4-5",8.0,13,5,5,0,2,5,0,0,3.83,37,,,4.0,0.0,2,2,33,0,0,0,1,1,0,0,4,Fred Brocklander,"D.Lamp (3-26), W.Hernández (1-L), G.Riley (0), B.Caudill (0)",CHC,1980
76,77,Jul 6,False,PIT,"L,4-5",19.1,11,5,5,0,9,16,1,0,3.79,73,,,3.0,0.0,1,5,60,0,0,1,3,0,0,0,8,Harry Wendelstedt,"R.Reuschel (3-42), G.Riley (0), B.Sutter (1), D.Capilla (1), D.Tidrow (1), W.Hernández (0), B.Caudill (0), D.Lamp (0-L)",CHC,1980
77,78,Jul 10,False,PHI,"L,3-5",8.0,8,5,2,3,3,6,0,1,3.77,36,,,3.0,1.0,1,1,30,1,1,0,1,1,2,0,3,Dick Stello,"M.Krukow (6-42-L), B.Caudill (3), D.Tidrow (3)",CHC,1980
78,79,Jul 11,False,PHI,"L,2-7",8.0,14,7,7,0,3,3,0,0,3.82,40,,,1.0,0.0,1,0,35,5,2,1,1,1,0,0,3,Bruce Froemming,"L.McGlothen (6-47-L), B.Caudill (0), W.Hernández (4)",CHC,1980
79,80,Jul 12(1),False,MON,"L,2-10",8.0,14,10,6,4,2,8,0,1,3.85,41,,,2.0,2.0,1,1,38,5,1,0,0,0,2,1,3,Nick Colosi,"R.Reuschel (5-22-L), G.Riley (5), W.Hernández (0)",CHC,1980
80,81,Jul 12(2),False,MON,"W,8-6",9.0,8,6,6,0,6,8,0,0,3.87,39,,,3.0,0.0,1,2,32,2,0,0,0,1,0,0,3,Doug Harvey,"D.Lamp (5-22), D.Tidrow (1-W), B.Sutter (5-Sv)",CHC,1980
81,82,Jul 13,False,MON,"L,1-2",8.0,5,2,2,0,4,6,1,0,3.86,30,,,2.0,1.0,2,1,26,0,1,1,0,0,0,1,3,Jerry Crawford,"D.Capilla (6-50-L), D.Tidrow (0), B.Caudill (1)",CHC,1980
82,83,Jul 15,True,LAD,"L,2-6",9.0,11,6,5,1,3,5,1,0,3.87,40,,,1.0,0.0,0,2,35,2,0,1,2,0,1,0,4,Terry Tata,"L.McGlothen (3-25-L), W.Hernández (2), B.Caudill (1), D.Tidrow (1)",CHC,1980
