,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
61,62,Jun 18,True,OAK,"W,3-2",42,33,3,8,2,0,0,3,9,2,6,0,0,0,0,0,0,0,0.262,0.333,0.395,0.728,14,13,R,B.Kingman(51),BAL,1980
62,63,Jun 19,True,OAK,"W,4-3",33,32,4,10,0,0,1,3,1,0,4,0,0,0,0,0,0,0,0.263,0.333,0.395,0.728,5,11,R,R.Langford(51),BAL,1980
63,64,Jun 20,True,SEA,"L,1-3",32,30,1,3,0,1,1,1,1,0,5,0,1,0,1,0,0,0,0.261,0.331,0.393,0.724,4,9,L,F.Bannister(81),BAL,1980
64,65,Jun 21,True,SEA,"W,9-0",38,33,9,11,1,0,1,9,4,0,1,0,0,1,1,1,1,0,0.262,0.332,0.394,0.726,5,10,L,D.Roberts(42),BAL,1980
65,66,Jun 22,True,SEA,"L,5-7",38,35,5,11,2,2,0,4,2,0,1,0,0,1,2,3,0,0,0.263,0.332,0.396,0.727,6,10,L,R.Honeycutt(44),BAL,1980
66,67,Jun 24,True,TOR,"W,1-0",32,29,1,5,2,0,0,1,3,0,2,0,0,0,1,1,1,0,0.262,0.331,0.394,0.724,7,9,R,D.Stieb(67),BAL,1980
67,68,Jun 25,True,TOR,"W,6-3",40,29,6,8,1,0,0,4,9,0,3,0,2,0,0,0,2,2,0.262,0.333,0.393,0.725,10,11,R,L.Leal(46),BAL,1980
68,69,Jun 26,True,TOR,"W,4-1",35,32,4,9,1,0,0,4,3,0,7,0,0,0,0,0,0,0,0.262,0.333,0.391,0.724,7,11,R,J.Clancy(29),BAL,1980
69,70,Jun 27,False,BOS,"L,2-3",34,30,2,7,2,1,0,1,4,0,5,0,0,0,0,4,0,0,0.262,0.333,0.391,0.724,5,16,R,C.Rainey(57),BAL,1980
70,71,Jun 28,False,BOS,"W,8-4",41,39,8,15,3,0,1,8,2,0,6,0,0,0,0,2,0,0,0.264,0.334,0.394,0.727,6,9,R,M.Torrez(29),BAL,1980
71,72,Jun 30,False,TOR,"W,9-7",46,41,9,15,3,1,1,8,4,0,2,0,0,1,1,1,0,0,0.265,0.335,0.396,0.731,10,11,R,L.Leal(38),BAL,1980
