,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
73,74,Jul 2,True,STL,"L,5-7",44,37,5,10,1,0,0,5,3,1,3,0,3,1,0,0,3,1,0.269,0.321,0.396,0.716,6,15,R,P.Vuckovich(40),PIT,1980
74,75,Jul 3,True,CHC,"W,5-3",35,29,5,6,2,0,0,4,4,0,5,1,1,0,2,0,3,1,0.268,0.321,0.395,0.715,6,12,R,M.Krukow(41),PIT,1980
75,76,Jul 4 (1),True,CHC,"L,2-4",39,38,2,12,2,0,1,2,1,0,2,0,0,0,0,0,1,0,0.269,0.321,0.395,0.716,10,16,R,L.McGlothen(55),PIT,1980
76,77,Jul 4 (2),True,CHC,"L,1-2",34,29,1,4,0,0,0,1,4,0,3,0,0,1,0,0,2,1,0.267,0.32,0.393,0.712,6,15,L,D.Capilla(69),PIT,1980
77,78,Jul 5,True,CHC,"W,5-4",37,33,5,13,0,0,0,5,2,0,5,0,1,1,0,0,2,2,0.269,0.321,0.393,0.713,8,10,R,D.Lamp(26),PIT,1980
78,79,Jul 6,True,CHC,"W,5-4",73,60,5,11,0,0,1,5,9,1,16,0,3,0,0,0,1,5,0.267,0.32,0.389,0.709,10,20,R,R.Reuschel(42),PIT,1980
79,80,Jul 10,False,NYM,"L,0-2",33,28,0,3,2,0,0,0,5,0,5,0,0,0,0,0,0,1,0.265,0.319,0.387,0.706,6,11,R,P.Zachry(81),PIT,1980
80,81,Jul 11,False,NYM,"W,4-2",38,35,4,10,4,0,1,4,3,1,6,0,0,0,0,0,0,1,0.265,0.32,0.388,0.708,7,13,R,C.Swan(37),PIT,1980
81,82,Jul 12,False,PHI,"L,4-5",37,33,4,8,3,0,0,3,2,0,6,1,1,0,0,1,1,1,0.265,0.319,0.388,0.707,6,15,L,S.Carlton(60),PIT,1980
82,83,Jul 13,False,PHI,"W,7-3",39,38,7,12,1,0,3,6,1,0,1,0,0,0,0,0,1,1,0.266,0.32,0.39,0.71,5,12,R,N.Espinosa(35),PIT,1980
83,84,Jul 14,False,PHI,"W,13-11",52,44,13,21,3,0,2,11,6,1,7,0,2,0,1,1,2,2,0.269,0.323,0.394,0.718,12,17,L,R.Lerch(24),PIT,1980
84,85,Jul 15,True,SFG,"W,5-2",30,27,5,6,1,0,1,5,2,1,1,0,1,0,2,1,0,2,0.269,0.323,0.394,0.717,1,12,L,B.Knepper(53),PIT,1980
85,86,Jul 16,True,SFG,"W,3-1",32,30,3,9,1,0,0,3,1,0,5,0,0,1,1,1,2,2,0.269,0.323,0.394,0.716,5,11,R,E.Whitson(45),PIT,1980
86,87,Jul 17,True,SFG,"W,3-2",37,31,3,9,3,0,0,3,5,1,2,0,1,0,1,0,0,2,0.269,0.323,0.394,0.717,9,11,L,B.Bordley(55),PIT,1980
87,88,Jul 18,True,LAD,"W,6-4",37,34,6,10,1,0,1,6,2,0,4,0,1,0,1,0,1,0,0.269,0.323,0.394,0.717,7,11,R,B.Welch(36),PIT,1980
88,89,Jul 19,True,LAD,"W,7-3",36,32,7,11,3,0,1,7,4,0,4,0,0,0,0,0,1,1,0.27,0.324,0.395,0.72,5,11,R,R.Sutcliffe(15),PIT,1980
89,90,Jul 20 (1),True,LAD,"L,2-4",35,32,2,7,1,0,1,2,2,0,3,0,1,0,0,0,0,0,0.27,0.324,0.395,0.718,6,12,R,B.Hooton(56),PIT,1980
90,91,Jul 20 (2),True,LAD,"W,8-7",43,34,8,12,1,2,1,8,7,3,5,0,2,0,0,0,2,1,0.271,0.325,0.397,0.722,10,14,L,J.Reuss(29),PIT,1980
91,92,Jul 22,False,SDP,"W,4-3",37,32,4,10,5,0,0,3,2,0,4,0,3,0,1,2,0,1,0.271,0.326,0.397,0.723,6,15,L,G.Lucas(46),PIT,1980
