,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
72,73,Jun 29,True,MIN,"L,3-5",41,38,3,11,1,0,1,3,3,0,7,0,0,0,0,0,0,0,0.275,0.334,0.388,0.722,11,15,R,R.Erickson(52),TEX,1980
73,74,Jun 30,False,SEA,"W,11-5",46,39,11,15,1,1,2,10,6,1,3,0,1,0,0,1,2,0,0.277,0.336,0.391,0.727,8,10,R,M.Parrott(23),TEX,1980
74,75,Jul 1,False,SEA,"L,5-6",38,35,5,10,4,0,0,5,3,0,5,0,0,0,1,0,1,1,0.277,0.336,0.392,0.728,6,12,L,F.Bannister(45),TEX,1980
75,76,Jul 2,False,SEA,"W,6-3",40,36,6,9,1,1,0,6,3,0,3,0,0,1,1,0,1,0,0.276,0.336,0.391,0.726,7,10,L,R.Honeycutt(33),TEX,1980
76,77,Jul 3,False,MIN,"L,3-10",37,35,3,9,3,0,0,3,2,0,2,0,0,0,0,1,1,0,0.276,0.335,0.39,0.725,7,12,R,R.Erickson(45),TEX,1980
77,78,Jul 4,False,MIN,"W,4-3",51,44,4,11,2,0,2,4,6,1,8,0,0,1,0,1,0,1,0.276,0.335,0.391,0.726,11,15,L,D.Jackson(55),TEX,1980
78,79,Jul 5,False,MIN,"L,1-2",33,30,1,6,0,0,0,1,2,0,1,0,1,0,2,3,0,0,0.275,0.334,0.389,0.723,5,11,L,G.Zahn(70),TEX,1980
79,80,Jul 6,False,MIN,"L,1-4",32,32,1,4,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0.273,0.332,0.386,0.717,4,13,R,F.Arroyo(73),TEX,1980
80,81,Jul 10,True,NYY,"L,5-13",42,38,5,12,2,0,1,5,4,0,3,0,0,0,1,2,0,0,0.274,0.333,0.386,0.719,10,10,L,R.Guidry(37),TEX,1980
81,82,Jul 11,True,NYY,"W,10-8",44,42,10,18,3,2,1,10,2,0,3,0,0,0,1,1,1,0,0.276,0.334,0.391,0.725,10,12,L,T.Underwood(22),TEX,1980
82,83,Jul 12,True,CLE,"L,8-9",41,36,8,10,2,1,0,7,3,0,5,1,0,1,1,0,0,0,0.276,0.334,0.391,0.725,6,13,R,L.Barker(49),TEX,1980
83,84,Jul 13,True,CLE,"W,12-2",46,41,12,18,0,2,1,12,4,0,3,0,0,1,1,1,0,0,0.278,0.336,0.394,0.73,10,13,R,D.Spillner(23),TEX,1980
84,85,Jul 14,True,CLE,"W,4-2",31,30,4,7,2,0,0,4,1,0,6,0,0,0,0,0,0,0,0.278,0.336,0.393,0.728,3,13,L,R.Waits(48),TEX,1980
85,86,Jul 15,True,CHW,"L,1-2",32,30,1,7,2,0,0,1,0,0,2,0,1,1,0,2,0,0,0.277,0.335,0.392,0.726,4,11,L,B.Burns(71),TEX,1980
86,87,Jul 16,True,CHW,"W,11-3",41,38,11,15,1,1,1,11,3,0,2,0,0,0,0,1,0,0,0.279,0.336,0.394,0.73,6,12,R,R.Dotson(26),TEX,1980
87,88,Jul 17,True,CHW,"W,3-2",40,33,3,11,1,0,0,3,4,1,2,1,1,1,0,1,5,0,0.279,0.337,0.394,0.73,11,12,L,R.Baumgarten(51),TEX,1980
88,89,Jul 18,False,BAL,"L,7-8",41,36,7,10,1,0,1,7,4,0,3,0,1,0,1,1,0,0,0.279,0.337,0.393,0.73,7,10,L,M.Flanagan(55),TEX,1980
89,90,Jul 19,False,BAL,"W,11-8",48,42,11,14,1,0,2,11,4,0,3,1,1,0,0,1,1,0,0.28,0.338,0.395,0.733,7,14,L,S.McGregor(40),TEX,1980
90,91,Jul 20,False,BAL,"W,7-1",37,34,7,9,2,1,1,7,2,0,2,0,0,1,0,0,1,0,0.28,0.337,0.396,0.733,3,9,R,J.Palmer(41),TEX,1980
91,92,Jul 21,False,BOS,"W,5-3",40,38,5,14,2,0,0,5,2,0,0,0,0,0,0,2,2,1,0.281,0.338,0.396,0.734,8,9,R,D.Eckersley(32),TEX,1980
