,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
60,61,Jun 18(2),False,ATL,"L,4-5",8.0,6,5,3,2,6,6,1,0,3.36,37,,,0.0,0.0,1,0,29,0,0,2,1,0,1,1,2,Eric Gregg,"R.Rhoden (99-46), E.Romo (0-L)",PIT,1980
61,62,Jun 19,False,ATL,"L,3-4",8.0,10,4,4,0,1,5,1,0,3.38,34,,,2.0,1.0,0,1,33,5,0,0,0,0,0,0,4,Bruce Froemming,"D.Robinson (4-40-L), E.Romo (0), R.Scurry (4), K.Tekulve (0)",PIT,1980
62,63,Jun 20,False,HOU,"L,4-6",8.0,13,6,6,0,3,6,0,0,3.43,37,,,0.0,0.0,0,0,33,3,1,0,0,1,0,1,2,Bob Engel,"J.Candelaria (4-29-L), R.Scurry (0)",PIT,1980
63,64,Jun 21,False,HOU,"L,2-4",8.0,9,4,4,0,1,4,1,0,3.44,32,,,2.0,0.0,0,2,31,2,0,0,0,0,0,0,3,Paul Runge,"B.Blyleven (4-50-L), E.Romo (1), G.Jackson (3)",PIT,1980
64,65,Jun 22,False,HOU,"W,2-1",9.0,4,1,1,0,0,5,1,0,3.41,31,,,0.0,0.0,0,0,31,1,0,0,0,0,0,0,2,Fred Brocklander,"J.Bibby (4-75-W), G.Jackson (0-Sv)",PIT,1980
65,66,Jun 23,False,STL,"L,1-6",8.0,11,6,6,0,1,5,2,0,3.45,36,,,4.0,0.0,3,0,33,0,0,0,1,1,0,0,4,Frank Pulli,"E.Solomon (4-45-L), R.Scurry (2), D.Robinson (3), E.Romo (1)",PIT,1980
66,67,Jun 24,False,STL,"L,2-3",8.0,9,3,3,0,4,4,1,0,3.45,35,,,0.0,0.0,1,0,30,2,0,1,1,0,0,2,2,Fred Brocklander,"R.Rhoden (5-46-L), G.Jackson (1)",PIT,1980
67,68,Jun 25,False,STL,"L,1-4",8.0,8,4,4,0,4,4,0,0,3.46,36,,,1.0,0.0,0,1,29,3,0,1,2,1,1,1,3,Harry Wendelstedt,"J.Candelaria (4-54-L), G.Jackson (0), K.Tekulve (5)",PIT,1980
68,69,Jun 27,False,MON,"W,6-4",9.0,10,4,4,0,4,6,1,0,3.47,38,,,4.0,0.0,2,1,34,2,0,0,0,0,0,2,4,Steve Fields,"B.Blyleven (5-34), R.Scurry (3), E.Romo (3-W), D.Robinson (3-Sv)",PIT,1980
69,70,Jun 28,False,MON,"W,4-3",9.0,8,3,3,0,5,8,0,1,3.46,37,,,5.0,1.0,2,1,31,1,0,0,0,0,0,1,4,Joe West,"J.Bibby (5-58-W), K.Tekulve (2-H), G.Jackson (2-H), E.Romo (0-Sv)",PIT,1980
70,71,Jun 29,False,MON,"L,1-4",8.0,10,4,4,0,5,7,0,0,3.48,38,,,2.0,1.0,4,1,33,1,0,1,0,0,0,1,4,Bill Williams,"E.Solomon (5-34-L), D.Robinson (1), R.Scurry (1), K.Tekulve (0)",PIT,1980
71,72,Jun 30,True,STL,"W,5-4",9.0,8,4,4,0,1,4,0,0,3.48,35,,,0.0,0.0,1,0,32,1,0,0,1,1,0,0,2,Terry Tata,"J.Candelaria (4-47), E.Romo (1-W)",PIT,1980
72,73,Jul 1,True,STL,"W,3-2",10.0,12,2,2,0,1,6,0,0,3.46,41,,,0.0,0.0,1,0,38,5,0,0,2,0,0,1,2,Bruce Froemming,"B.Blyleven (3-56), G.Jackson (2-W)",PIT,1980
73,74,Jul 2,True,STL,"L,5-7",11.0,14,7,7,0,3,5,1,1,3.5,47,,,2.0,1.0,1,1,42,5,0,0,1,0,0,1,4,John Kibler,"R.Rhoden (7-47), G.Jackson (0-BSv), D.Robinson (2), R.Scurry (2-L)",PIT,1980
74,75,Jul 3,True,CHC,"W,5-3",9.0,8,3,3,0,1,5,2,0,3.49,36,,,0.0,0.0,0,0,35,3,0,0,0,0,0,0,2,Harry Wendelstedt,"J.Bibby (4-58-W), G.Jackson (0-Sv)",PIT,1980
75,76,Jul 4(1),True,CHC,"L,2-4",9.0,7,4,2,2,2,5,1,2,3.47,37,,,0.0,0.0,0,1,32,3,0,1,1,0,3,2,3,Eric Gregg,"E.Solomon (4-44-L), R.Scurry (1), E.Romo (3)",PIT,1980
76,77,Jul 4(2),True,CHC,"L,1-2",9.0,6,2,2,0,2,6,0,0,3.45,35,,,0.0,0.0,0,0,33,2,0,0,0,0,1,1,2,Frank Pulli,"D.Robinson (1-66-L), K.Tekulve (4)",PIT,1980
77,78,Jul 5,True,CHC,"W,5-4",9.0,9,4,4,0,2,7,0,0,3.46,36,,,2.0,0.0,1,0,34,2,1,0,0,0,0,1,2,Fred Brocklander,"J.Candelaria (4-39-W), E.Romo (0-Sv)",PIT,1980
78,79,Jul 6,True,CHC,"W,5-4",20.0,17,4,4,0,5,18,2,0,3.41,79,,,0.0,0.0,1,0,72,2,0,2,2,0,0,2,5,Harry Wendelstedt,"B.Blyleven (4-69), K.Tekulve (1), R.Rhoden (3), G.Jackson (2), J.Bibby (2-W)",PIT,1980
79,80,Jul 10,False,NYM,"L,0-2",8.0,5,2,1,1,2,3,1,1,3.39,31,,,0.0,0.0,0,1,27,0,1,0,0,1,1,1,2,Satch Davidson,"J.Candelaria (4-61-L), E.Romo (4)",PIT,1980
80,81,Jul 11,False,NYM,"W,4-2",9.0,9,2,2,0,3,6,1,0,3.37,38,,,2.0,0.0,0,0,35,0,0,0,0,0,0,1,3,Dave Pallone,"B.Blyleven (4-56-W), G.Jackson (4-H), K.Tekulve (4-Sv)",PIT,1980
81,82,Jul 12,False,PHI,"L,4-5",8.1,12,5,5,0,0,4,1,0,3.39,35,,,3.0,2.0,1,1,34,1,0,0,1,0,0,1,4,Terry Tata,"J.Bibby (5-48), G.Jackson (0-BSv), E.Romo (1), K.Tekulve (0-L)",PIT,1980
82,83,Jul 13,False,PHI,"W,7-3",9.0,7,3,3,0,2,5,1,0,3.39,36,,,2.0,0.0,0,0,34,2,1,0,0,0,1,0,2,John Kibler,"D.Robinson (8-60-W), K.Tekulve (0-Sv)",PIT,1980
83,84,Jul 14,False,PHI,"W,13-11",9.0,15,11,10,1,5,0,1,1,3.47,47,,,2.0,2.0,2,1,40,5,1,0,0,1,0,0,5,Dick Stello,"R.Rhoden (7-20), E.Solomon (9), E.Romo (1-BSv), K.Tekulve (0-BSv), G.Jackson (1-W)",PIT,1980
84,85,Jul 15,True,SFG,"W,5-2",9.0,10,2,2,0,1,5,0,0,3.45,35,,,0.0,0.0,0,1,34,1,1,0,0,0,0,2,2,Paul Pryor,"J.Candelaria (4-60-W), K.Tekulve (0-Sv)",PIT,1980
85,86,Jul 16,True,SFG,"W,3-1",9.0,8,1,1,0,1,2,0,0,3.42,36,,,0.0,0.0,0,0,35,0,0,0,0,0,0,0,2,John McSherry,"B.Blyleven (4-60-W), G.Jackson (1-Sv)",PIT,1980
86,87,Jul 17,True,SFG,"W,3-2",9.0,6,2,2,0,4,5,1,0,3.4,35,,,1.0,0.0,0,0,31,0,0,1,0,0,0,1,2,Joe West,"J.Bibby (4-65), K.Tekulve (1-W)",PIT,1980
87,88,Jul 18,True,LAD,"W,6-4",9.0,10,4,4,0,2,4,0,1,3.41,38,,,0.0,0.0,2,0,34,0,0,0,0,1,1,2,2,Fred Brocklander,"R.Rhoden (3-39-W), E.Romo (3-Sv)",PIT,1980
88,89,Jul 19,True,LAD,"W,7-3",9.0,6,3,3,0,5,3,1,1,3.41,38,,,0.0,0.0,0,0,31,2,0,0,1,0,0,2,3,Nick Colosi,"D.Robinson (5-45), E.Solomon (4-W), G.Jackson (2)",PIT,1980
89,90,Jul 20(1),True,LAD,"L,2-4",9.0,8,4,4,0,3,0,1,0,3.41,36,,,0.0,0.0,0,2,32,2,1,0,1,0,1,1,2,Doug Harvey,"J.Candelaria (4-50-L), K.Tekulve (2)",PIT,1980
90,91,Jul 20(2),True,LAD,"W,8-7",9.0,6,7,6,1,2,9,3,0,3.44,36,,,1.0,1.0,0,0,33,1,1,0,0,1,1,0,3,Jerry Crawford,"B.Blyleven (3-53), E.Romo (1-BSv), G.Jackson (0-W)",PIT,1980
91,92,Jul 22,False,SDP,"W,4-3",9.0,10,3,3,0,5,3,1,0,3.44,40,,,2.0,1.0,2,1,33,0,1,0,2,0,0,1,4,Charlie Williams,"J.Bibby (4-65-W), E.Romo (1), G.Jackson (1-H), K.Tekulve (1-Sv)",PIT,1980
92,93,Jul 23,False,SDP,"L,2-3",8.0,7,3,3,0,4,4,0,0,3.44,33,,,0.0,0.0,3,2,27,0,0,1,2,0,0,0,2,Paul Pryor,"R.Rhoden (4-56), E.Romo (0-L)",PIT,1980
93,94,Jul 24,False,SDP,"W,7-1",9.0,6,1,1,0,1,11,1,0,3.41,33,,,,,0,0,32,0,0,0,0,0,0,1,1,John McSherry,B.Blyleven (3-81-W),PIT,1980
94,95,Jul 25,False,SFG,"W,5-1",9.0,8,1,1,0,0,4,1,0,3.39,34,,,,,0,0,34,0,1,0,0,0,0,1,1,Lanny Harris,J.Candelaria (4-71-W),PIT,1980
95,96,Jul 26,False,SFG,"L,3-4",9.1,10,4,4,0,5,6,1,0,3.39,39,,,1.0,0.0,0,0,34,2,1,1,0,0,0,3,4,John Kibler,"E.Solomon (6-45), E.Romo (2), K.Tekulve (3), G.Jackson (3-L)",PIT,1980
96,97,Jul 27,False,SFG,"W,6-4",9.0,9,4,3,1,6,8,0,0,3.39,44,,,2.0,0.0,1,0,36,2,0,0,0,2,2,0,2,Dick Stello,"J.Bibby (4-53-W), K.Tekulve (0-Sv)",PIT,1980
97,98,Jul 28,False,LAD,"W,6-4",9.0,10,4,4,0,2,6,1,0,3.39,38,,,2.0,0.0,1,1,36,0,0,0,0,0,1,0,2,Ed Vargo,"R.Rhoden (4-52-W), K.Tekulve (0-Sv)",PIT,1980
98,99,Jul 29,False,LAD,"L,2-10",8.0,13,10,10,0,2,4,2,1,3.46,38,,,0.0,0.0,1,2,34,6,0,1,1,0,0,0,2,Ed Montague,"B.Blyleven (4-24-L), R.Scurry (24)",PIT,1980
99,100,Jul 30,False,LAD,"L,0-3",8.0,11,3,3,0,0,2,1,0,3.46,35,,,,,1,0,34,1,0,0,1,0,1,1,1,Dave Pallone,J.Candelaria (4-50-L),PIT,1980
100,101,Aug 1,True,SDP,"L,0-1",9.0,5,1,1,0,4,6,0,0,3.44,35,,,6.0,0.0,4,0,30,0,0,1,1,0,0,1,4,Satch Davidson,"J.Bibby (4-74-L), K.Tekulve (3), G.Jackson (5), E.Romo (5)",PIT,1980
101,102,Aug 3(1),True,SDP,"L,2-5",9.0,9,5,4,1,5,6,0,0,3.44,40,,,0.0,0.0,2,0,34,1,2,0,1,0,1,1,3,Ed Vargo,"R.Rhoden (5-35-L), R.Scurry (4), E.Romo (1)",PIT,1980
102,103,Aug 3(2),True,SDP,"L,1-4",9.0,9,4,4,0,4,8,0,0,3.45,40,,,3.0,1.0,0,0,36,0,1,1,0,0,1,0,3,Ed Montague,"D.Robinson (14-48-L), G.Jackson (1), E.Romo (-1)",PIT,1980
103,104,Aug 5,False,CHC,"L,3-11",8.0,15,11,6,5,3,10,4,0,3.48,42,,,2.0,2.0,0,1,39,1,0,1,0,0,1,0,3,Andy Olsen,"J.Candelaria (5-36-L), R.Scurry (1), E.Romo (1)",PIT,1980
104,105,Aug 6(1),False,CHC,"W,9-7",9.0,12,7,7,0,4,4,2,0,3.51,41,,,1.0,1.0,1,0,36,3,0,2,0,1,1,2,4,Doug Harvey,"J.Bibby (4-37), G.Jackson (2), K.Tekulve (4-BW), E.Romo (0-Sv)",PIT,1980
