,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
76,77,Jul 6,False,NYM,"W,9-4",46,38,9,11,0,0,2,9,6,3,6,0,2,0,0,1,0,0,0.259,0.328,0.387,0.714,7,11,R,C.Swan(52),MON,1980
77,78,Jul 10,True,STL,"W,4-3",35,31,4,7,1,0,0,3,3,2,5,0,0,1,2,1,0,0,0.259,0.327,0.385,0.712,7,11,R,B.Forsch(65),MON,1980
78,79,Jul 11,True,STL,"L,3-5",37,34,3,9,4,0,1,3,3,1,3,0,0,0,0,1,2,1,0.259,0.327,0.386,0.713,7,11,R,P.Vuckovich(45),MON,1980
79,80,Jul 12 (1),True,CHC,"W,10-2",41,38,10,14,5,1,0,9,2,0,8,1,0,0,2,1,1,1,0.261,0.328,0.389,0.717,7,13,R,R.Reuschel(22),MON,1980
80,81,Jul 12 (2),True,CHC,"L,6-8",39,32,6,8,2,0,0,6,6,0,8,0,0,1,0,0,1,2,0.261,0.329,0.388,0.716,6,13,R,D.Lamp(22),MON,1980
81,82,Jul 13,True,CHC,"W,2-1",30,26,2,5,0,1,1,2,4,1,6,0,0,0,0,1,2,1,0.26,0.328,0.388,0.716,4,10,L,D.Capilla(50),MON,1980
82,83,Jul 15,False,CIN,"L,7-11",36,35,7,9,0,0,3,7,1,0,3,0,0,0,0,0,1,1,0.26,0.328,0.389,0.717,2,15,R,P.Moskau(43),MON,1980
83,84,Jul 16,False,CIN,"W,6-4",38,35,6,9,2,1,1,5,3,2,10,0,0,0,0,1,2,0,0.26,0.328,0.39,0.718,5,10,R,M.Soto(53),MON,1980
84,85,Jul 17,False,CIN,"W,6-1",38,35,6,9,4,1,1,6,3,0,7,0,0,0,0,0,3,0,0.26,0.327,0.392,0.719,5,10,R,M.LaCoss(47),MON,1980
85,86,Jul 18,False,HOU,"W,5-4",43,37,5,10,1,1,2,5,3,1,6,0,1,2,1,2,2,1,0.26,0.327,0.393,0.72,5,12,R,V.Ruhle(53),MON,1980
86,87,Jul 19 (1),False,HOU,"L,2-4",34,31,2,5,1,0,0,2,3,1,4,0,0,0,0,1,3,0,0.259,0.326,0.391,0.717,5,11,R,J.Andújar(67),MON,1980
87,88,Jul 19 (2),False,HOU,"W,5-2",38,36,5,8,1,0,1,5,2,1,5,0,0,0,1,0,2,0,0.258,0.326,0.39,0.716,6,10,R,G.Pladson(28),MON,1980
88,89,Jul 20,False,HOU,"L,3-4",33,31,3,4,1,0,1,3,2,0,12,0,0,0,0,0,1,0,0.257,0.324,0.389,0.713,3,11,R,N.Ryan(74),MON,1980
89,90,Jul 21,False,ATL,"W,8-6",42,38,8,11,0,0,2,8,3,0,4,0,1,0,3,1,4,1,0.258,0.324,0.39,0.714,7,12,R,R.Matula(18),MON,1980
90,91,Jul 22,False,ATL,"L,5-7",40,38,5,9,3,0,2,5,2,0,6,0,0,0,3,0,0,1,0.257,0.324,0.391,0.715,8,13,R,P.Niekro(52),MON,1980
91,92,Jul 23,False,ATL,"L,5-6",37,34,5,10,1,0,1,5,2,0,2,0,0,1,1,2,2,0,0.258,0.324,0.391,0.715,5,17,R,D.Alexander(45),MON,1980
92,93,Jul 25,True,HOU,"L,8-9",44,39,8,14,4,0,1,7,4,1,5,0,1,0,1,0,3,1,0.259,0.325,0.393,0.718,9,12,R,N.Ryan(26),MON,1980
93,94,Jul 26,True,HOU,"W,2-1",53,45,2,11,0,0,0,2,8,1,4,0,0,0,1,1,1,1,0.259,0.325,0.391,0.716,16,14,R,K.Forsch(66),MON,1980
94,95,Jul 27,True,HOU,"L,3-6",37,32,3,7,2,0,0,3,5,0,6,0,0,0,1,2,1,0,0.258,0.325,0.39,0.715,7,16,R,J.Niekro(52),MON,1980
95,96,Jul 28 (1),True,CIN,"L,2-3",35,33,2,7,1,1,0,2,2,1,5,0,0,0,0,1,1,0,0.258,0.325,0.389,0.714,6,11,R,M.LaCoss(52),MON,1980
96,97,Jul 28 (2),True,CIN,"W,5-4",34,30,5,8,1,1,0,3,2,0,4,1,1,0,0,0,1,0,0.258,0.325,0.389,0.713,5,12,R,M.Soto(46),MON,1980
97,98,Jul 29,True,CIN,"W,4-1",35,30,4,9,0,1,0,3,4,2,3,0,1,0,0,1,4,0,0.258,0.325,0.388,0.714,7,9,R,B.Berenyi(35),MON,1980
98,99,Jul 30,True,CIN,"W,2-1",36,31,2,9,1,1,0,2,4,1,7,0,1,0,2,2,0,1,0.259,0.326,0.388,0.714,9,13,R,P.Moskau(59),MON,1980
99,100,Aug 1,True,ATL,"W,4-1",33,27,4,6,3,1,1,4,5,0,5,1,0,0,0,1,0,1,0.258,0.326,0.389,0.716,5,9,R,P.Niekro(45),MON,1980
100,101,Aug 2,True,ATL,"W,5-1",37,31,5,11,1,1,2,5,4,0,3,0,1,1,0,1,1,0,0.259,0.327,0.392,0.719,8,10,R,D.Alexander(26),MON,1980
