,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
67,68,Jun 25,True,PIT,"W,4-1",36,29,4,8,3,0,0,3,4,1,4,0,2,1,1,1,0,1,0.272,0.333,0.406,0.739,8,11,L,J.Candelaria(54),STL,1980
68,69,Jun 27,False,CHC,"W,3-2",51,45,3,12,2,1,1,3,5,1,3,0,1,0,0,1,0,1,0.272,0.333,0.406,0.739,12,13,L,D.Capilla(56),STL,1980
69,70,Jun 28 (1),False,CHC,"W,8-6",47,43,8,19,4,0,1,7,3,1,8,0,1,0,1,2,0,0,0.275,0.336,0.41,0.745,12,17,R,R.Reuschel(37),STL,1980
70,71,Jun 28 (2),False,CHC,"L,1-2",32,30,1,3,0,0,0,0,2,0,7,0,0,0,3,1,0,1,0.273,0.333,0.406,0.739,4,13,R,M.Krukow(84),STL,1980
71,72,Jun 29,False,CHC,"W,9-7",40,35,9,9,2,0,2,7,2,0,4,0,2,1,2,0,0,1,0.273,0.333,0.407,0.74,4,14,R,L.McGlothen(34),STL,1980
72,73,Jun 30,False,PIT,"L,4-5",35,32,4,8,1,0,0,4,1,0,4,0,1,1,0,0,1,0,0.272,0.332,0.405,0.737,4,11,L,J.Candelaria(47),STL,1980
73,74,Jul 1,False,PIT,"L,2-3",41,38,2,12,5,0,0,2,1,0,6,0,2,0,0,1,1,0,0.273,0.332,0.406,0.738,9,10,R,B.Blyleven(56),STL,1980
74,75,Jul 2,False,PIT,"W,7-5",47,42,7,14,5,0,1,7,3,0,5,1,1,0,0,1,1,1,0.274,0.333,0.408,0.741,7,17,R,R.Rhoden(47),STL,1980
75,76,Jul 3 (1),True,PHI,"L,1-2",31,30,1,4,1,0,0,1,0,0,5,0,1,0,0,0,1,0,0.272,0.331,0.405,0.736,3,12,R,D.Ruthven(80),STL,1980
76,77,Jul 3 (2),True,PHI,"L,1-8",32,31,1,5,2,0,0,1,1,0,1,0,0,0,0,1,1,0,0.271,0.329,0.403,0.732,4,14,R,B.Walk(73),STL,1980
