,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
92,93,Jul 21,True,TOR,"L,0-1",9.0,9,1,1,0,2,8,1,0,3.74,38,,,,,2,1,36,0,0,0,0,0,1,1,1,Durwood Merrill,B.Kingman (4-71-L),OAK,1980
93,94,Jul 22(1),True,TOR,"L,2-6",9.0,8,6,4,2,2,6,2,1,3.74,38,,,,,1,0,34,2,0,0,1,0,1,1,1,Derryl Cousins,M.Keough (4-55-L),OAK,1980
94,95,Jul 22(2),True,TOR,"W,5-1",9.0,4,1,1,0,1,6,0,0,3.72,32,,,,,0,1,31,1,1,0,0,0,1,0,1,Marty Springstead,M.Norris (3-80-W),OAK,1980
95,96,Jul 23,True,TOR,"W,6-2",9.0,5,2,0,2,5,6,0,0,3.68,38,,,1.0,0.0,0,0,32,1,0,0,0,1,2,1,2,Joe Brinkman,"S.McCatty (3-59-W), B.Lacey (9)",OAK,1980
96,97,Jul 25,False,DET,"W,5-3",9.0,8,3,3,0,0,1,2,0,3.67,33,,,,,0,0,32,0,0,0,1,0,0,2,1,Jerry Neudecker,R.Langford (4-60-W),OAK,1980
97,98,Jul 26,False,DET,"L,0-7",8.0,8,7,5,2,5,3,0,1,3.69,38,,,2.0,0.0,0,1,31,2,0,0,0,1,0,0,2,George Maloney,"B.Kingman (4-30-L), D.Beard (9)",OAK,1980
98,99,Jul 27(1),False,DET,"L,2-4",8.0,9,4,4,0,1,2,2,0,3.7,34,,,2.0,0.0,1,0,32,1,1,0,0,1,0,0,3,Dallas Parks,"C.Minetto (10-32-L), J.Jones (10), B.Lacey (3)",OAK,1980
99,100,Jul 27(2),False,DET,"W,4-0",9.0,2,0,0,0,4,0,0,0,3.66,32,,,2.0,0.0,0,1,28,0,0,0,0,0,0,0,2,Mike Reilly,"M.Keough (4-76-W), B.Lacey (-1-Sv)",OAK,1980
100,101,Jul 28,False,TOR,"W,5-3",7.0,6,3,3,0,2,4,0,0,3.66,26,,,,,1,1,23,0,1,0,1,0,0,1,1,Ted Hendry,M.Norris (5-55-W),OAK,1980
101,102,Jul 29,False,TOR,"W,6-5",12.0,10,5,5,0,4,7,2,0,3.66,50,,,1.0,0.0,3,0,45,1,1,2,1,0,0,0,2,Richard Shulock,"S.McCatty (5-51), B.Lacey (1-BW)",OAK,1980
102,103,Jul 30,False,TOR,"W,11-1",9.0,2,1,1,0,0,4,1,0,3.64,28,,,,,0,0,28,0,0,0,0,0,0,1,1,Bill Kunkel,R.Langford (4-83-W),OAK,1980
