,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
57,58,Jun 14,False,DET,"L,0-3",8.0,3,3,1,2,2,6,1,0,3.86,30,,,,,1,0,26,1,0,0,1,1,1,0,1,Larry McCoy,B.Burns (5-72-L),CHW,1980
58,59,Jun 16,False,CLE,"L,3-5",8.0,10,5,4,1,6,2,0,0,3.87,40,,,4.0,3.0,0,0,33,2,0,1,1,0,1,1,3,Mike Reilly,"R.Baumgarten (5-49), E.Farmer (4-BL), M.Proly (2)",CHW,1980
59,60,Jun 17,False,CLE,"W,5-3",9.0,9,3,2,1,4,5,0,2,3.84,42,,,2.0,0.0,0,0,35,3,0,1,1,0,1,0,2,Dallas Parks,"K.Kravec (5-51), L.Hoyt (99-W)",CHW,1980
60,61,Jun 18(1),False,TOR,"L,4-5",8.0,11,5,4,1,1,1,1,0,3.85,36,,,2.0,0.0,0,0,33,2,0,0,1,1,0,0,2,Marty Springstead,"S.Trout (4-34-L), M.Proly (1)",CHW,1980
61,62,Jun 18(2),False,TOR,"L,1-3",8.0,6,3,3,0,1,9,1,0,3.84,31,,,,,0,0,29,0,0,0,1,0,0,0,1,Joe Brinkman,R.Dotson (9-66-L),CHW,1980
62,63,Jun 20,True,DET,"L,3-5",11.0,9,5,5,0,5,5,2,0,3.84,46,,,3.0,1.0,0,2,41,2,0,2,0,0,1,0,3,Steve Palermo,"B.Burns (5-66), E.Farmer (3-L), S.Trout (1)",CHW,1980
63,64,Jun 21,True,DET,"L,1-4",9.0,10,4,4,0,7,8,0,0,3.85,44,186.0,104.0,1.0,0.0,2,0,37,2,1,1,0,0,0,0,2,Al Clark,"R.Baumgarten (4-41-L), L.Hoyt (3)",CHW,1980
64,65,Jun 22(1),True,DET,"L,1-7",9.0,12,7,4,3,3,4,0,0,3.85,42,,,1.0,1.0,1,0,37,4,0,0,2,0,1,0,3,Dan Morrison,"K.Kravec (4-39-L), L.Hoyt (0), G.Hoffman (99)",CHW,1980
65,66,Jun 22(2),True,DET,"L,4-6",9.0,8,6,1,5,2,5,0,0,3.8,39,,,1.0,0.0,0,1,35,3,0,0,1,1,4,1,2,Dave Phillips,"R.Wortham (15-55-L), M.Proly (3)",CHW,1980
66,67,Jun 24,False,CAL,"W,2-1",9.0,5,1,1,0,1,4,0,0,3.76,34,,,2.0,0.0,0,0,33,1,0,0,0,0,1,0,2,Steve Palermo,"B.Burns (3-67-W), E.Farmer (3-Sv)",CHW,1980
67,68,Jun 25,False,CAL,"W,5-2",9.0,5,2,2,0,6,10,0,1,3.74,41,,,2.0,1.0,1,0,34,1,0,0,0,0,2,0,2,Al Clark,"R.Dotson (6-61-W), E.Farmer (0-Sv)",CHW,1980
68,69,Jun 26,False,CAL,"W,5-2",9.0,6,2,1,1,0,2,0,0,3.7,33,,,2.0,0.0,1,0,32,1,1,0,0,1,1,1,2,Dan Morrison,"S.Trout (5-61-W), M.Proly (3-Sv)",CHW,1980
69,70,Jun 27,False,OAK,"L,1-3",8.0,4,3,3,0,7,3,0,0,3.69,32,,,2.0,1.0,2,2,24,0,0,1,0,1,0,1,3,Bill Kunkel,"R.Baumgarten (5-60-L), G.Hoffman (4), M.Proly (0)",CHW,1980
70,71,Jun 28,False,OAK,"W,3-0",9.0,4,0,0,0,6,3,0,0,3.64,38,,,2.0,0.0,0,1,32,1,0,0,0,0,2,0,2,Richard Shulock,"R.Wortham (5-67-W), E.Farmer (2-Sv)",CHW,1980
71,72,Jun 29,False,OAK,"W,3-0",9.0,4,0,0,0,0,6,0,1,3.59,32,,,0.0,0.0,0,0,31,0,0,0,0,0,1,1,2,Mark Johnson,"B.Burns (4-67-W), M.Proly (1-Sv)",CHW,1980
72,73,Jun 30,True,CAL,"L,6-10",9.0,12,10,8,2,7,5,0,1,3.65,47,,,2.0,1.0,3,0,36,1,0,1,1,2,1,1,4,Greg Kosc,"R.Dotson (4-40), L.Hoyt (7), E.Farmer (1-L), G.Hoffman (2)",CHW,1980
73,74,Jul 1,True,CAL,"L,2-5",9.0,6,5,1,4,3,5,0,0,3.61,35,118.0,74.0,,,0,0,32,0,0,0,0,0,2,2,1,Don Denkinger,S.Trout (4-65-L),CHW,1980
74,75,Jul 2,True,CAL,"W,1-0",9.0,1,0,0,0,1,5,0,0,3.57,29,,,,,0,0,28,0,0,0,0,0,0,0,1,Dale Ford,R.Baumgarten (4-89-W),CHW,1980
75,76,Jul 3,True,CAL,"L,3-7",9.0,13,7,6,1,5,4,0,0,3.6,44,,,2.0,1.0,2,1,38,2,2,1,1,0,0,0,4,Derryl Cousins,"R.Wortham (4-47-L), M.Proly (3), L.Hoyt (2), G.Hoffman (2)",CHW,1980
76,77,Jul 4,True,OAK,"L,0-2",9.0,7,2,2,0,1,5,0,0,3.58,33,,,,,2,1,31,1,1,1,1,0,0,1,1,George Maloney,B.Burns (4-69-L),CHW,1980
77,78,Jul 5,True,OAK,"L,0-5",9.0,10,5,4,1,5,3,1,0,3.58,42,,,0.0,0.0,1,1,35,1,0,0,2,0,1,0,2,Bill Haller,"R.Dotson (4-42-L), G.Hoffman (1)",CHW,1980
78,79,Jul 6(1),True,OAK,"W,2-0",9.0,5,0,0,0,3,2,0,1,3.54,32,,,,,0,0,28,0,0,0,0,0,0,2,1,Russ Goetz,S.Trout (4-76-W),CHW,1980
79,80,Jul 6(2),True,OAK,"W,5-4",9.0,7,4,4,0,4,4,3,0,3.54,38,,,0.0,0.0,1,0,34,1,0,0,0,0,0,0,2,Ken Kaiser,"K.Kravec (13-46), E.Farmer (5-W)",CHW,1980
80,81,Jul 10,True,BAL,"L,2-9",9.0,14,9,9,0,7,2,1,0,3.61,45,,,0.0,0.0,0,0,38,1,1,0,0,0,0,2,3,Rich Garcia,"B.Burns (5-7-L), M.Proly (6), L.Hoyt (6)",CHW,1980
81,82,Jul 11,True,BAL,"W,5-4",9.0,7,4,4,0,9,5,1,0,3.61,44,,,3.0,0.0,2,0,34,2,0,0,0,1,2,1,3,Dallas Parks,"R.Dotson (5-50), M.Proly (0-W), E.Farmer (4-Sv)",CHW,1980
82,83,Jul 12,True,NYY,"L,0-8",9.0,18,8,8,0,4,4,0,0,3.67,48,,,4.0,4.0,0,0,44,1,1,0,0,0,0,0,4,Greg Kosc,"R.Baumgarten (9-51-L), G.Hoffman (6), L.Hoyt (1), B.Burns (1)",CHW,1980
83,84,Jul 13,True,NYY,"L,1-3",9.0,3,3,3,0,3,5,1,1,3.66,32,,,0.0,0.0,0,0,28,0,0,0,0,0,0,0,2,Don Denkinger,"S.Trout (6-63-L), E.Farmer (1)",CHW,1980
84,85,Jul 14,True,NYY,"L,6-7",9.0,12,7,6,1,4,6,1,0,3.69,42,,,4.0,2.0,1,0,38,0,0,1,0,0,1,1,4,Rich Garcia,"R.Wortham (10-44), M.Proly (2-H), G.Hoffman (1-H), E.Farmer (0-BL)",CHW,1980
85,86,Jul 15,False,TEX,"W,2-1",9.0,7,1,1,0,0,2,0,0,3.66,32,,,,,0,0,30,2,0,0,1,1,0,2,1,Mike Reilly,B.Burns (2-71-W),CHW,1980
86,87,Jul 16,False,TEX,"L,3-11",8.0,15,11,11,0,3,2,1,0,3.75,41,,,3.0,2.0,0,0,38,1,1,0,0,0,0,1,3,Fred Spenn,"R.Dotson (4-26-L), K.Kravec (9), L.Hoyt (3)",CHW,1980
87,88,Jul 17,False,TEX,"L,2-3",8.2,11,3,3,0,4,2,0,1,3.74,40,,,4.0,2.0,5,0,33,1,0,1,1,1,0,1,3,Jerry Neudecker,"R.Baumgarten (4-51), M.Proly (2-BL), E.Farmer (2)",CHW,1980
