,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
48,49,May 28,False,OAK,"W,14-10",9.0,15,10,10,0,2,6,4,0,4.94,44,167.0,107.0,4.0,3.0,0,0,41,3,0,0,1,0,0,0,5,Jim McKean,"D.Springer (4-30), P.Harris (2-H), M.James (1-H), M.Holtz (2-BSv), T.Percival (3-W)",ANA,1997
49,50,May 29,False,OAK,"W,7-1",9.0,6,1,1,0,3,4,1,0,4.86,34,136.0,79.0,0.0,0.0,0,1,31,0,0,0,0,0,0,1,2,John Hirschbeck,"A.Watson (4-63-W), R.DeLucia (1)",ANA,1997
50,51,May 30,True,MIN,"L,3-4",9.0,7,4,3,1,3,8,0,0,4.83,37,145.0,89.0,0.0,0.0,0,1,34,1,0,0,0,0,1,0,2,Ken Kaiser,"J.Dickson (4-55-L), P.Harris (1)",ANA,1997
51,52,May 31,True,MIN,"W,5-3",9.0,7,3,3,0,3,9,1,0,4.79,37,151.0,91.0,0.0,0.0,2,0,34,1,0,0,0,0,1,1,4,Joe Brinkman,"C.Finley (4-46-W), R.DeLucia (1-H), M.James (2-H), T.Percival (2-Sv)",ANA,1997
52,53,Jun 1,True,MIN,"L,4-5",9.0,12,5,5,0,8,7,3,0,4.8,44,185.0,101.0,9.0,1.0,2,0,36,0,0,0,0,0,0,3,5,Derryl Cousins,"M.Perisho (4-28), S.Hasegawa (4-L), P.Harris (1), M.Holtz (3), M.James (0)",ANA,1997
53,54,Jun 3,True,KCR,"L,2-5",9.0,10,5,5,0,1,5,2,1,4.8,37,137.0,88.0,0.0,0.0,3,1,35,1,0,0,0,0,0,0,2,Ted Hendry,"D.Springer (5-44-L), S.Hasegawa (1)",ANA,1997
54,55,Jun 4,True,KCR,"W,7-3",9.0,7,3,3,0,3,9,0,0,4.77,36,,,0.0,0.0,0,1,33,1,1,0,0,0,0,0,3,John Hirschbeck,"A.Watson (5-58-W), P.Harris (2), T.Percival (3)",ANA,1997
55,56,Jun 5,False,MIN,"W,3-0",9.0,6,0,0,0,0,6,0,0,4.68,32,116.0,80.0,0.0,0.0,0,1,32,0,0,0,0,0,0,0,2,Larry Barnett,"J.Dickson (5-75-W), T.Percival (0-Sv)",ANA,1997
56,57,Jun 6,False,MIN,"L,7-9",8.0,15,9,9,0,4,7,1,0,4.77,42,160.0,97.0,1.0,0.0,3,0,38,2,0,0,0,0,0,1,4,Greg Kosc,"C.Finley (5-37), R.DeLucia (5-BSv), M.Holtz (4), P.Harris (1-L)",ANA,1997
57,58,Jun 7,False,MIN,"L,1-6",8.0,13,6,5,1,2,6,0,0,4.78,39,132.0,87.0,3.0,0.0,1,0,37,2,0,0,0,0,1,1,2,Al Clark,"M.Perisho (5-22-L), S.Hasegawa (3)",ANA,1997
58,59,Jun 8,False,MIN,"W,8-6",9.0,6,6,6,0,6,4,1,1,4.8,37,144.0,78.0,0.0,0.0,0,0,30,3,0,0,0,0,0,2,3,Dan Morrison,"D.Springer (4-32-W), M.James (6-H), T.Percival (2-Sv)",ANA,1997
59,60,Jun 9,False,KCR,"W,12-5",9.0,8,5,5,0,3,6,2,0,4.8,37,135.0,84.0,1.0,0.0,2,1,34,1,0,0,0,0,0,0,3,Dave Phillips,"A.Watson (4-34-W), R.DeLucia (2-H), M.Holtz (2)",ANA,1997
60,61,Jun 10,False,KCR,"W,6-2",9.0,7,2,1,1,0,1,0,0,4.74,34,118.0,80.0,0.0,0.0,0,0,34,2,0,0,0,0,1,1,3,Rocky Roe,"J.Dickson (4-59-W), M.James (1-H), T.Percival (1)",ANA,1997
61,62,Jun 11,False,KCR,"L,1-6",8.0,8,6,6,0,4,11,2,0,4.77,35,149.0,93.0,0.0,0.0,2,1,31,2,0,0,0,0,0,0,2,Durwood Merrill,"C.Finley (4-45-L), S.Hasegawa (3)",ANA,1997
62,63,Jun 12,True,SDP,"W,8-4",9.0,9,4,3,1,3,8,2,0,4.74,39,154.0,93.0,4.0,1.0,0,0,36,1,0,0,0,0,0,0,4,Terry Craft,"M.Perisho (4-48), M.Holtz (2-BSv), M.James (1-W), T.Percival (1)",ANA,1997
63,64,Jun 13,True,SDP,"L,7-8",14.0,16,8,8,0,5,7,2,2,4.75,62,246.0,144.0,1.0,0.0,1,3,55,4,1,0,0,0,0,0,7,Chuck Meriwether,"D.Springer (4-43), M.Holtz (0-H), M.James (0-BSv), P.Harris (6), T.Percival (0), R.DeLucia (3), S.Hasegawa (1-L)",ANA,1997
64,65,Jun 14,True,SFG,"L,3-10",9.0,10,10,8,2,7,11,4,0,4.8,44,182.0,103.0,2.0,0.0,1,1,36,4,0,0,1,0,1,0,3,Jim Evans,"A.Watson (4-23-L), S.Hasegawa (0), M.Perisho (1)",ANA,1997
65,66,Jun 15,True,SFG,"L,1-4",9.0,11,4,3,1,4,8,1,0,4.77,41,166.0,100.0,1.0,1.0,1,1,37,2,0,3,0,0,1,1,4,Larry McCoy,"J.Dickson (4-51-L), M.Holtz (1), M.James (1), T.Percival (1)",ANA,1997
66,67,Jun 17,False,LAD,"L,3-4",8.2,10,4,4,0,3,9,3,0,4.77,38,129.0,84.0,6.0,0.0,0,0,33,0,0,0,2,0,0,0,5,Dana DeMuth,"C.Finley (5-66), M.James (1), P.Harris (3-H), M.Holtz (1-H), T.Percival (1-BL)",ANA,1997
67,68,Jun 18,False,LAD,"L,5-7",8.0,7,7,7,0,4,2,3,0,4.81,35,126.0,75.0,1.0,1.0,1,0,30,1,0,0,1,0,0,0,4,Kerwin Danley,"D.Springer (4-42), S.Hasegawa (3), M.Holtz (0-BL), P.Harris (0)",ANA,1997
68,69,Jun 19,True,OAK,"W,4-3",9.0,9,3,2,1,2,11,0,1,4.77,39,158.0,102.0,2.0,0.0,1,1,34,0,0,0,2,0,1,0,4,Mike Everitt,"M.Perisho (4-59), R.DeLucia (5), M.Holtz (0), M.James (1-W)",ANA,1997
69,70,Jun 20,True,OAK,"W,5-2",9.0,4,2,2,0,6,11,0,0,4.73,35,141.0,78.0,3.0,0.0,1,1,28,0,0,0,0,1,0,0,3,Tim Tschida,"K.Gross (99-55-W), P.Harris (1-H), T.Percival (2-Sv)",ANA,1997
