,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
21,22,May 3,False,MON,"W,3-2",9.0,7,2,2,0,2,5,0,2,3.61,38,131.0,82.0,1.0,1.0,1,1,32,2,0,0,1,1,0,0,4,Andy Olsen,"E.Whitson (5-58), G.Lavelle (0-BSv), R.Moffitt (3-W), A.Holland (8-Sv)",SFG,1980
22,23,May 4(1),False,MON,"W,8-4",9.0,9,4,4,0,4,12,0,1,3.63,41,,,1.0,0.0,3,0,36,2,1,0,0,0,0,0,2,Nick Colosi,"J.Montefusco (4-66-W), G.Minton (1-Sv)",SFG,1980
23,24,May 4(2),False,MON,"L,4-6",8.0,9,6,5,1,4,6,1,0,3.71,36,,,2.0,2.0,2,0,32,2,1,1,0,0,0,1,3,Fred Brocklander,"E.Halicki (4-50), R.Moffitt (0-BL), G.Lavelle (0)",SFG,1980
24,25,May 5,False,STL,"L,5-9",8.0,13,9,9,0,5,9,0,0,3.95,41,,,2.0,2.0,1,0,36,3,1,1,0,0,0,0,4,Ed Vargo,"V.Blue (4-14-L), T.Griffin (12), R.Moffitt (0), A.Holland (1)",SFG,1980
25,26,May 6,False,STL,"L,7-10",8.0,11,10,10,0,6,6,0,1,4.21,40,,,2.0,1.0,1,1,32,5,0,2,0,1,0,0,4,Satch Davidson,"B.Knepper (3-23-L), R.Moffitt (0), A.Holland (0), G.Lavelle (1)",SFG,1980
26,27,May 7,False,STL,"L,2-12",8.0,18,12,12,0,3,4,1,0,4.53,44,,,2.0,2.0,2,0,41,1,1,1,0,0,0,0,3,Eric Gregg,"E.Whitson (3-25-L), A.Holland (0), E.Halicki (2)",SFG,1980
27,28,May 9,False,CHC,"W,6-3",9.0,11,3,3,0,2,4,0,0,4.47,40,,,,,3,0,37,3,0,0,1,0,0,0,1,Bob Engel,V.Blue (3-55-W),SFG,1980
28,29,May 10,False,CHC,"L,9-15",8.0,17,15,15,0,5,7,4,1,4.88,46,,,4.0,2.0,1,0,39,4,2,0,0,1,0,1,5,Paul Runge,"B.Knepper (3-13-L), T.Griffin (4), E.Halicki (2), R.Moffitt (3), G.Lavelle (3)",SFG,1980
29,30,May 11,False,CHC,"W,3-0",9.0,7,0,0,0,0,7,0,0,4.7,34,,,,,0,0,34,0,0,0,0,0,1,1,1,Jim Quick,E.Whitson (3-80-W),SFG,1980
30,31,May 13,True,PIT,"W,5-0",9.0,4,0,0,0,1,9,0,0,4.55,30,,,,,0,1,29,1,0,0,0,0,0,1,1,Fred Brocklander,V.Blue (3-87-W),SFG,1980
31,32,May 14,True,PIT,"L,2-3",9.0,8,3,1,2,3,8,0,1,4.43,38,,,0.0,0.0,2,2,33,2,0,0,0,1,1,0,2,Charlie Williams,"B.Knepper (3-69-L), G.Lavelle (3)",SFG,1980
32,33,May 15,True,PIT,"L,2-3",12.0,8,3,3,0,4,7,0,0,4.34,46,,,1.0,1.0,2,1,40,1,0,1,1,1,1,1,4,Paul Pryor,"E.Whitson (3-60), A.Holland (7-BSv), G.Lavelle (0), T.Griffin (4-L)",SFG,1980
33,34,May 16,True,STL,"W,4-3",9.0,9,3,2,1,2,9,0,0,4.27,37,,,3.0,1.0,1,1,35,2,0,0,0,0,0,0,3,Eric Gregg,"E.Halicki (5-59), G.Minton (11), A.Holland (0-W)",SFG,1980
34,35,May 17,True,STL,"W,4-2",9.0,8,2,2,0,3,3,0,0,4.2,36,,,6.0,2.0,0,1,32,1,0,0,0,1,1,2,3,Dave Pallone,"V.Blue (3-59-W), G.Minton (0-H), G.Lavelle (1-Sv)",SFG,1980
35,36,May 18,True,STL,"W,6-5",9.0,11,5,5,0,3,5,0,0,4.22,40,,,6.0,2.0,0,0,37,3,0,0,0,0,0,1,4,Ed Vargo,"B.Knepper (3-50-W), G.Minton (0-H), G.Lavelle (0), A.Holland (1-Sv)",SFG,1980
36,37,May 20,True,CHC,"W,2-0",9.0,9,0,0,0,0,3,0,0,4.1,34,,,,,0,1,34,0,0,0,0,0,1,0,1,Dick Stello,E.Whitson (4-72-W),SFG,1980
37,38,May 21,True,CHC,"W,4-1",9.0,6,1,1,0,2,4,0,0,4.02,35,,,,,0,1,33,1,0,0,0,0,2,1,1,Bruce Froemming,V.Blue (3-73-W),SFG,1980
38,39,May 23,False,PIT,"L,4-5",12.2,13,5,4,1,4,10,0,0,3.98,56,,,3.0,1.0,2,0,49,3,0,3,1,1,1,1,5,Jerry Dale,"B.Knepper (4-39), G.Minton (4), G.Lavelle (4), A.Holland (4-L), E.Halicki (6)",SFG,1980
39,40,May 24,False,PIT,"W,10-9",15.0,17,9,8,1,5,6,2,0,4.01,66,,,2.0,1.0,1,1,60,1,0,0,1,0,2,0,7,Jim Quick,"E.Whitson (3-36), E.Halicki (0), G.Lavelle (0), G.Minton (0-H), A.Holland (0-BSv), J.Montefusco (19), T.Griffin (8-W)",SFG,1980
40,41,May 25,False,PIT,"W,5-2",9.0,7,2,2,0,0,2,0,0,3.96,32,,,,,0,0,32,2,1,0,0,0,0,2,1,Lanny Harris,V.Blue (3-67-W),SFG,1980
41,42,May 26,False,ATL,"L,1-2",8.0,7,2,2,0,1,3,0,0,3.93,31,,,1.0,1.0,1,0,30,1,0,1,0,0,0,1,2,Dave Pallone,"A.Ripley (99-66), G.Minton (1-BL)",SFG,1980
42,43,May 27,False,ATL,"L,3-6",8.0,9,6,4,2,5,3,0,0,3.94,39,,,0.0,0.0,1,0,33,3,1,2,1,0,1,0,3,Ed Vargo,"B.Knepper (3-39-L), J.Montefusco (2), E.Halicki (2)",SFG,1980
43,44,May 28,False,ATL,"L,2-3",11.1,13,3,2,1,3,6,0,0,3.87,48,,,2.0,0.0,0,1,44,1,0,1,1,0,1,0,4,Steve Fields,"E.Whitson (3-45), A.Holland (3), G.Minton (1), G.Lavelle (3-L)",SFG,1980
44,45,May 30,True,HOU,"W,3-2",9.0,5,2,2,0,2,7,2,0,3.83,32,,,,,0,3,29,0,0,0,0,0,0,0,1,Doug Harvey,V.Blue (4-74-W),SFG,1980
45,46,May 31,True,HOU,"L,0-5",9.0,8,5,3,2,2,6,1,0,3.81,37,,,0.0,0.0,1,0,35,1,0,1,0,0,1,0,3,Andy Olsen,"J.Montefusco (3-43-L), G.Lavelle (2), T.Griffin (6)",SFG,1980
46,47,Jun 1,True,HOU,"W,6-2",9.0,6,2,2,0,0,6,0,0,3.77,32,,,,,1,0,31,3,0,0,1,0,0,1,1,Nick Colosi,B.Knepper (4-73-W),SFG,1980
47,48,Jun 2,True,ATL,"L,2-4",9.0,10,4,4,0,2,4,0,0,3.78,37,,,1.0,0.0,1,1,34,0,1,2,0,1,0,1,3,Frank Pulli,"E.Whitson (4-42-L), G.Minton (4), A.Ripley (6)",SFG,1980
48,49,Jun 3,True,ATL,"W,3-2",9.0,9,2,1,1,0,11,0,0,3.72,36,,,0.0,0.0,1,0,35,2,1,0,1,0,2,1,2,Ed Montague,"V.Blue (3-67), G.Minton (0-W)",SFG,1980
49,50,Jun 4,True,ATL,"L,2-7",9.0,12,7,7,0,0,8,4,0,3.79,39,,,0.0,0.0,0,1,38,1,1,0,0,1,1,0,2,Harry Wendelstedt,"J.Montefusco (3-49-L), G.Lavelle (3)",SFG,1980
50,51,Jun 6,False,HOU,"L,0-2",8.0,11,2,2,0,0,4,0,0,3.76,33,,,,,2,1,33,1,2,0,0,0,0,0,1,Harry Wendelstedt,B.Knepper (4-56-L),SFG,1980
51,52,Jun 7,False,HOU,"L,0-3",8.0,10,3,3,0,2,2,0,0,3.75,32,,,0.0,0.0,2,1,30,2,1,1,0,0,1,0,3,Frank Pulli,"E.Whitson (4-36-L), G.Lavelle (2), A.Holland (9)",SFG,1980
52,53,Jun 8,False,HOU,"L,4-5",8.1,9,5,3,2,2,2,0,0,3.74,37,,,1.0,1.0,0,0,32,1,2,1,1,2,1,0,3,Ed Montague,"V.Blue (4-48), G.Minton (4-L), A.Holland (0)",SFG,1980
53,54,Jun 9,False,PHI,"W,3-1",9.0,9,1,1,0,6,10,1,0,3.69,42,,,2.0,0.0,4,0,36,1,0,1,0,0,0,0,3,Fred Brocklander,"J.Montefusco (4-47), A.Ripley (6-W), G.Minton (0-Sv)",SFG,1980
54,55,Jun 10,False,PHI,"L,3-4",8.0,6,4,4,0,5,4,2,1,3.71,35,,,1.0,0.0,1,1,28,1,0,0,0,1,0,0,3,Jerry Dale,"B.Knepper (3-41-L), E.Halicki (13), A.Holland (1)",SFG,1980
55,56,Jun 11,False,PHI,"W,7-4",9.0,6,4,3,1,5,5,1,0,3.69,36,,,1.0,0.0,0,0,31,2,0,0,0,0,0,1,2,Bob Engel,"E.Whitson (3-52-W), G.Minton (1-Sv)",SFG,1980
56,57,Jun 13,False,NYM,"W,3-1",9.0,4,1,0,1,4,6,0,0,3.63,34,,,,,0,0,29,1,0,0,1,0,1,1,1,Jerry Crawford,V.Blue (4-79-W),SFG,1980
57,58,Jun 14,False,NYM,"L,6-7",8.2,10,7,6,1,3,4,1,0,3.67,40,,,5.0,2.0,1,0,36,0,0,0,0,1,1,0,3,Andy Olsen,"J.Montefusco (4-62), G.Minton (2-H), A.Ripley (4-BL)",SFG,1980
58,59,Jun 15,False,NYM,"W,3-0",9.0,7,0,0,0,1,7,0,0,3.61,34,,,,,1,0,33,0,0,0,0,0,0,1,1,Nick Colosi,B.Knepper (4-79-W),SFG,1980
59,60,Jun 16,True,MON,"W,5-1",9.0,6,1,1,0,0,5,1,0,3.56,32,,,,,0,0,32,0,0,0,0,0,0,1,1,Dick Stello,E.Whitson (4-76-W),SFG,1980
60,61,Jun 17,True,MON,"L,1-2",9.0,7,2,2,0,2,3,1,0,3.54,33,,,0.0,0.0,0,2,31,0,0,0,0,0,1,2,2,John Kibler,"V.Blue (3-62-L), G.Minton (2)",SFG,1980
61,62,Jun 18,True,NYM,"W,8-5",9.0,8,5,5,0,4,6,1,0,3.56,37,,,4.0,3.0,1,0,33,2,0,0,0,0,0,2,3,Terry Tata,"J.Montefusco (3-51-W), A.Holland (7), G.Minton (0-Sv)",SFG,1980
