,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
87,88,Jul 17,False,BOS,"L,4-12",36,30,4,5,1,0,1,3,4,0,2,1,0,1,0,1,0,0,0.278,0.337,0.406,0.742,5,11,L,J.Tudor(59),KCR,1980
88,89,Jul 18,False,NYY,"W,13-1",50,44,13,21,4,0,1,13,5,0,5,0,0,1,0,3,1,0,0.28,0.339,0.409,0.748,10,10,L,R.May(26),KCR,1980
89,90,Jul 19,False,NYY,"L,7-13",42,41,7,16,1,1,1,7,0,0,2,1,0,0,0,1,0,1,0.282,0.34,0.41,0.751,8,13,R,D.Bird(42),KCR,1980
90,91,Jul 20,False,NYY,"W,14-3",50,38,14,17,2,1,0,13,9,1,3,0,1,2,0,1,0,2,0.284,0.343,0.412,0.755,9,10,L,R.Guidry(9),KCR,1980
91,92,Jul 21,True,CHW,"W,2-1",33,30,2,7,1,1,0,2,3,0,2,0,0,0,0,0,0,0,0.283,0.342,0.411,0.754,7,11,L,B.Burns(52),KCR,1980
92,93,Jul 22,True,CHW,"L,1-6",36,35,1,11,1,0,0,0,1,0,4,0,0,0,1,3,0,1,0.284,0.342,0.411,0.753,8,9,L,S.Trout(62),KCR,1980
93,94,Jul 23,True,CHW,"W,9-2",41,37,9,15,4,0,3,9,2,0,1,0,0,2,0,0,2,0,0.285,0.343,0.415,0.758,8,11,L,R.Baumgarten(45),KCR,1980
94,95,Jul 24,True,CHW,"W,12-4",41,36,12,15,1,0,0,11,5,0,3,0,0,0,1,3,1,0,0.286,0.345,0.415,0.76,5,13,L,R.Wortham(6),KCR,1980
95,96,Jul 25,True,NYY,"W,6-1",35,31,6,10,3,1,1,6,4,0,2,0,0,0,0,1,1,1,0.287,0.345,0.416,0.762,5,10,R,L.Tiant(24),KCR,1980
96,97,Jul 26,True,NYY,"L,4-5",38,33,4,7,1,0,1,4,4,0,8,1,0,0,0,1,1,0,0.286,0.345,0.416,0.761,7,12,L,T.Underwood(41),KCR,1980
97,98,Jul 27,True,NYY,"W,8-0",42,36,8,15,3,3,0,8,5,0,5,0,1,0,1,0,1,0,0.287,0.347,0.418,0.765,10,10,L,T.John(10),KCR,1980
