,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,Team,Season
94,95,Jul 29,True,SEA,"W,7-2",41,36,7,13,3,1,2,7,4,0,3,0,1,0,0,1,1,0,0.274,0.352,0.38,0.731,10,11,L,R.Honeycutt(35),CLE,1980
95,96,Jul 30,True,SEA,"W,5-2",35,30,5,8,2,0,1,5,3,1,2,0,2,0,0,0,2,0,0.274,0.352,0.38,0.732,6,10,R,G.Abbott(44),CLE,1980
96,97,Aug 1,True,OAK,"L,1-2",32,30,1,4,1,0,1,1,2,0,4,0,0,0,0,0,0,0,0.273,0.35,0.379,0.729,4,14,R,B.Kingman(63),CLE,1980
97,98,Aug 3 (1),True,OAK,"L,3-11",37,31,3,9,2,0,1,3,4,0,4,0,1,1,0,0,0,0,0.273,0.35,0.38,0.73,7,14,R,M.Keough(50),CLE,1980
98,99,Aug 3 (2),True,OAK,"W,4-2",33,29,4,8,1,0,0,3,2,0,2,1,1,0,1,2,1,1,0.273,0.35,0.379,0.729,5,9,R,M.Norris(50),CLE,1980
99,100,Aug 4,True,TOR,"W,11-5",41,36,11,11,2,0,4,11,5,0,0,0,0,0,2,1,2,0,0.273,0.351,0.382,0.733,6,11,L,P.Mirabella(28),CLE,1980
100,101,Aug 5,True,TOR,"W,8-5",39,32,8,12,1,0,0,7,6,0,1,0,0,1,0,3,0,0,0.274,0.352,0.383,0.735,7,9,R,J.Kucek(10),CLE,1980
101,102,Aug 6,True,TOR,"W,5-2",38,28,5,9,0,0,0,4,8,1,4,0,1,1,0,3,2,0,0.274,0.353,0.382,0.735,9,9,R,J.Jefferson(48),CLE,1980
102,103,Aug 7,True,TOR,"W,7-6",42,31,7,9,0,1,1,7,9,1,4,0,1,1,0,0,1,1,0.275,0.354,0.383,0.737,10,11,R,J.Kucek(44),CLE,1980
103,104,Aug 8,False,MIL,"L,1-4",33,30,1,4,0,1,0,1,3,0,4,0,0,0,0,1,1,0,0.273,0.353,0.381,0.734,5,9,L,B.Travers(76),CLE,1980
104,105,Aug 9,False,MIL,"L,2-4",34,33,2,8,2,0,0,2,1,0,2,0,0,0,1,2,0,0,0.273,0.352,0.381,0.732,5,10,R,M.Haas(64),CLE,1980
105,106,Aug 10 (1),False,MIL,"L,1-5",32,30,1,5,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0.272,0.351,0.379,0.729,4,10,L,M.Caldwell(74),CLE,1980
106,107,Aug 10 (2),False,MIL,"W,9-4",48,39,9,14,2,0,0,8,7,0,4,1,0,1,2,1,1,1,0.273,0.352,0.379,0.731,12,10,R,R.Cleveland(32),CLE,1980
107,108,Aug 12,True,TEX,"W,2-1",30,29,2,6,1,0,1,2,1,0,7,0,0,0,1,0,1,1,0.273,0.351,0.379,0.73,4,9,R,F.Jenkins(64),CLE,1980
108,109,Aug 13,True,TEX,"W,14-3",42,34,14,19,2,1,0,14,4,0,2,0,0,4,0,2,2,0,0.275,0.353,0.382,0.734,4,11,R,D.Medich(23),CLE,1980
109,110,Aug 14,True,TEX,"W,7-2",41,35,7,16,2,1,0,6,5,0,3,0,1,0,0,1,0,1,0.277,0.354,0.383,0.738,10,9,R,E.Figueroa(22),CLE,1980
110,111,Aug 15,True,MIL,"L,1-4",36,34,1,7,0,0,0,1,2,0,7,0,0,0,2,2,1,0,0.276,0.354,0.382,0.735,8,11,L,M.Caldwell(76),CLE,1980
111,112,Aug 16,True,MIL,"L,5-10",41,34,5,9,1,1,1,5,6,0,5,0,0,1,0,1,0,0,0.276,0.354,0.382,0.736,9,9,R,R.Cleveland(33),CLE,1980
112,113,Aug 17 (1),True,MIL,"L,0-4",31,28,0,4,1,0,0,0,3,0,3,0,0,0,0,2,2,1,0.275,0.353,0.381,0.734,4,10,R,P.Mitchell(79),CLE,1980
113,114,Aug 17 (2),True,MIL,"L,1-11",36,35,1,9,0,0,0,0,1,0,2,0,0,0,2,2,0,0,0.275,0.352,0.38,0.732,8,12,R,L.Sorensen(64),CLE,1980
114,115,Aug 18 (1),False,CHW,"W,4-2",42,35,4,11,2,1,1,4,4,0,3,0,2,1,0,0,3,0,0.275,0.352,0.381,0.733,11,11,L,B.Burns(46),CLE,1980
115,116,Aug 18 (2),False,CHW,"L,2-7",37,35,2,9,2,0,0,2,2,0,4,0,0,0,0,0,1,0,0.275,0.352,0.38,0.732,8,11,L,S.Trout(63),CLE,1980
116,117,Aug 19,False,CHW,"W,8-5",41,37,8,12,3,0,0,8,3,0,10,0,0,1,0,1,0,0,0.276,0.352,0.381,0.733,6,9,R,R.Dotson(16),CLE,1980
117,118,Aug 20,False,CHW,"W,3-0",38,32,3,6,3,0,0,2,6,1,2,0,0,0,2,2,0,0,0.275,0.352,0.38,0.732,8,10,L,K.Kravec(38),CLE,1980
118,119,Aug 21,False,KCR,"W,4-3",37,33,4,9,3,1,1,4,3,0,1,0,1,0,0,2,0,0,0.275,0.352,0.381,0.732,6,12,R,S.Busby(41),CLE,1980
119,120,Aug 22,False,KCR,"W,4-1",41,36,4,10,1,0,0,3,5,0,4,0,0,0,2,0,0,1,0.275,0.352,0.38,0.732,10,10,L,P.Splittorff(42),CLE,1980
120,121,Aug 23,False,KCR,"L,2-3",37,33,2,8,0,1,0,2,4,0,2,0,0,0,0,2,2,0,0.275,0.352,0.38,0.731,8,11,R,R.Gale(49),CLE,1980
121,122,Aug 24,False,KCR,"L,5-7",41,40,5,13,0,0,1,5,1,0,5,0,0,0,1,1,0,0,0.275,0.351,0.38,0.731,9,13,R,D.Leonard(42),CLE,1980
122,123,Aug 25,True,MIN,"W,4-3",35,31,4,7,1,0,1,4,4,0,4,0,0,0,0,0,3,0,0.275,0.351,0.38,0.731,7,11,R,F.Arroyo(37),CLE,1980
123,124,Aug 26,True,MIN,"L,1-5",35,32,1,8,1,0,0,1,3,0,2,0,0,0,0,1,0,1,0.275,0.351,0.379,0.73,7,12,R,R.Erickson(63),CLE,1980
124,125,Aug 27,True,MIN,"W,4-1",37,33,4,11,3,0,0,4,3,0,4,0,0,1,0,1,0,0,0.275,0.351,0.379,0.73,9,12,L,J.Koosman(36),CLE,1980
125,126,Aug 29,True,CHW,"W,6-5",38,31,6,9,1,0,2,6,7,0,2,0,0,0,0,0,1,2,0.275,0.352,0.38,0.732,8,10,R,R.Dotson(32),CLE,1980
126,127,Aug 30,True,CHW,"W,6-2",39,36,6,12,3,0,1,6,3,0,5,0,0,0,0,0,0,0,0.276,0.352,0.381,0.733,9,9,L,R.Baumgarten(40),CLE,1980
127,128,Aug 31 (1),True,CHW,"L,8-10",44,38,8,12,4,0,1,7,4,1,3,0,0,2,1,0,1,0,0.276,0.352,0.382,0.734,9,13,R,L.Hoyt(39),CLE,1980
128,129,Aug 31 (2),True,CHW,"L,7-8",41,36,7,10,0,0,2,7,5,0,2,0,0,0,1,2,0,0,0.276,0.352,0.383,0.735,7,15,L,S.Trout(53),CLE,1980
129,130,Sep 1,False,MIN,"W,5-2",42,34,5,7,0,0,2,5,8,1,4,0,0,0,0,0,1,0,0.276,0.352,0.383,0.735,10,10,R,A.Williams(46),CLE,1980
130,131,Sep 2,False,MIN,"L,3-5",37,32,3,7,2,0,0,3,2,0,7,1,0,2,0,0,2,0,0.275,0.352,0.382,0.734,7,11,L,D.Jackson(60),CLE,1980
131,132,Sep 3,False,MIN,"W,7-1",35,31,7,12,2,0,0,7,2,0,0,1,0,1,1,2,1,0,0.276,0.352,0.382,0.735,7,9,L,G.Zahn(29),CLE,1980
132,133,Sep 5,True,KCR,"L,1-2",30,29,1,4,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0.275,0.351,0.381,0.732,2,11,L,P.Splittorff(75),CLE,1980
133,134,Sep 6,True,KCR,"W,8-3",37,33,8,11,3,0,3,8,4,0,6,0,0,0,0,1,1,1,0.275,0.351,0.383,0.735,5,9,R,R.Martin(31),CLE,1980
134,135,Sep 7,True,KCR,"L,4-6",39,35,4,9,1,0,0,4,3,0,3,1,0,0,0,0,0,0,0.275,0.351,0.383,0.734,8,11,R,D.Leonard(43),CLE,1980
135,136,Sep 8,True,BOS,"L,4-10",35,33,4,9,1,0,0,4,1,0,1,0,0,1,2,4,0,0,0.275,0.351,0.382,0.733,4,9,R,M.Torrez(41),CLE,1980
136,137,Sep 9,True,BOS,"L,3-4",38,33,3,10,3,0,0,3,3,1,4,0,1,1,0,0,1,2,0.275,0.351,0.382,0.733,8,11,R,D.Eckersley(51),CLE,1980
137,138,Sep 10,True,BOS,"W,7-4",37,34,7,12,3,0,0,7,3,0,3,0,0,0,0,0,0,0,0.276,0.351,0.383,0.734,6,10,L,J.Tudor(33),CLE,1980
138,139,Sep 12,True,DET,"L,3-6",37,29,3,8,0,0,0,3,4,0,3,2,0,2,0,1,2,3,0.276,0.351,0.382,0.733,7,10,R,M.Fidrych(48),CLE,1980
