,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
48,49,Jun 6,False,SEA,"W,3-0",9.0,2,0,0,0,0,6,0,0,3.56,29,,,,,0,0,29,0,0,0,0,0,0,0,1,Jim McKean,T.John (5-89-W),NYY,1980
49,50,Jun 7,False,SEA,"W,1-0",9.0,3,0,0,0,2,6,0,0,3.49,32,,,1.0,0.0,0,0,30,0,0,0,0,0,0,0,2,Ted Hendry,"T.Underwood (5-82-W), R.Gossage (5-Sv)",NYY,1980
50,51,Jun 8,False,SEA,"L,0-5",8.0,10,5,5,0,4,6,1,0,3.53,36,,,1.0,0.0,0,1,31,1,0,0,1,0,0,0,3,Larry Barnett,"R.Guidry (5-34-L), R.Davis (4), R.May (3)",NYY,1980
51,52,Jun 9,False,CAL,"W,8-7",10.0,13,7,6,1,0,5,1,0,3.56,40,144.0,94.0,1.0,1.0,0,0,37,1,0,0,2,1,0,2,3,Terry Cooney,"M.Griffin (5-39), R.May (0), R.Gossage (1-W)",NYY,1980
52,53,Jun 10,False,CAL,"L,4-5",8.0,12,5,5,0,6,5,1,0,3.6,41,,,5.0,1.0,2,0,35,1,0,1,0,0,0,0,3,Ken Kaiser,"L.Tiant (5-33), R.May (0-L), R.Gossage (0)",NYY,1980
53,54,Jun 11,False,CAL,"W,9-7",11.0,13,7,7,0,5,5,1,0,3.65,45,,,5.0,2.0,0,1,39,2,0,0,0,1,0,4,3,Fred Spenn,"T.John (4-34), R.Davis (2-H), R.Gossage (0-BW)",NYY,1980
54,55,Jun 13(1),False,OAK,"L,3-4",8.0,8,4,4,0,5,7,1,0,3.66,34,,,,,0,1,28,2,1,0,1,0,0,2,1,Lou DiMuro,R.Guidry (4-52-L),NYY,1980
55,56,Jun 13(2),False,OAK,"W,6-4",9.0,6,4,4,0,5,13,2,0,3.67,36,,,5.0,0.0,0,1,29,1,0,0,1,1,0,0,4,Steve Palermo,"T.Underwood (5-46), R.Davis (1-W), R.May (2-H), R.Gossage (1-Sv)",NYY,1980
56,57,Jun 14,False,OAK,"W,2-1",9.0,4,1,1,0,3,3,0,0,3.62,32,,,3.0,0.0,0,0,29,1,0,0,0,0,0,1,3,Al Clark,"E.Figueroa (9-71-W), R.May (0-H), R.Gossage (0-Sv)",NYY,1980
57,58,Jun 15,False,OAK,"W,8-2",9.0,4,2,2,0,1,9,1,0,3.59,33,,,,,0,0,32,1,0,0,0,0,1,0,1,Dave Phillips,L.Tiant (4-79-W),NYY,1980
58,59,Jun 16,True,SEA,"W,6-3",9.0,10,3,2,1,2,3,0,0,3.57,35,,,0.0,0.0,1,1,33,2,0,0,0,0,1,4,2,Larry Barnett,"T.John (4-53-W), R.Gossage (1-Sv)",NYY,1980
59,60,Jun 17,True,SEA,"W,8-2",9.0,6,2,2,0,2,5,0,0,3.54,35,,,2.0,1.0,0,0,33,3,1,0,0,0,0,0,2,Jim Evans,"T.Underwood (3-59-W), R.Davis (3-Sv)",NYY,1980
60,61,Jun 18,True,CAL,"W,5-0",9.0,6,0,0,0,2,8,0,0,3.48,35,,,,,0,0,33,0,0,0,0,0,0,0,1,Jim McKean,R.Guidry (4-81-W),NYY,1980
